# v_p0  v_p1  v_p2
4501564 436790 -89934
5737647 57174 -181369
6264124 546491 -283475
7249445 829630 -309262
7154414 296083 -122998
5445719 488550 -341615
6115709 -553134 -174466
3832802 -701813 76836
4185108 -410498 -127342
5039426 -518605 -254475
4197166 57130 -185118
2978715 -388757 16740
3571198 38590 -4158
2801822 -362798 46413
2411808 -337196 104753
2164288 -253279 76082
1550645 -193181 231642
4065702 -346574 -147778
3433190 -107278 -2579
2947863 -171212 7341
3127242 -161713 -47079
3615378 -391556 -86765
1807469 -316523 161686
2288582 -656923 129651
1800961 -387454 83355
2036959 300775 99317
1417976 272700 283035
3154506 79200 50440
2151936 -144020 81006
1619993 -166505 98624
1446134 -556035 154407
2357515 22836 37954
1460927 -278640 133552
1929406 -341653 111507
1574545 -685418 164538
2883418 -330805 6281
3194002 -45192 -113887
2995156 -603943 9616
3039493 -382782 -27802
3095213 -410679 -44815
2803806 326482 92711
2160993 -487977 154432
2334212 -726401 141637
1849908 -321738 114319
3137806 -291294 -114118
1945439 -4872 83074
1850900 -77439 227132
1722846 78330 12045
1766127 228398 78666
1868580 92535 93298
1971990 -9059 79544
2489729 -248832 31544
2283079 -153892 586
2917001 -280442 -142286
2988201 -25481 -141257
2348460 -69103 16808
2168965 -362157 29533
2221722 -112127 69373
2694783 -63043 -2873
2194590 -68569 89918
2898163 212236 -110998
2446066 82624 -43016
2050181 95167 116874
2320175 214281 22542
2116605 91441 97337
1749783 170487 130426
2089156 -224380 59528
2842368 -341220 -22677
2734037 -325087 -26832
3286231 -281664 -44822
2635722 -360510 64320
2812846 -539331 63610
4085709 -502436 -91606
3547282 -153096 -22376
3118029 -25127 50010
4141951 -129612 -27016
4296309 103376 -134806
4983496 -321495 -155531
4327493 -163363 -147657
4352365 22159 -143439
3562004 -146099 63333
2592518 218700 225319
2593188 181988 80133
1794355 -240146 172973
1653966 -79630 167155
1898273 -372172 107106
2284184 -728015 53454
2223971 -531879 103662
2271929 -642211 64616
1570991 -435628 113657
2000969 -473369 87387
1695033 -594371 176421
1383438 -427705 102888
1580518 -326361 26728
932525 -383489 159942
1124733 -431223 77391
1066295 -357049 82806
1052766 -311595 73559
944104 -153315 28009
934775 -217815 58268
881365 -214942 68620
930666 -340915 84486
1286308 -432170 50885
1199753 -346051 43953
1145668 -254160 19129
1053814 -336465 66676
1233632 -421713 64901
1022162 -414891 91195
1158527 -565905 99396
1271930 -405615 22263
1177297 -591754 87754
1688191 -558649 -47436
1141178 129298 -57570
496599 -9125 9650
427461 -13081 49171
527902 -58641 122677
683902 -285637 122501
893938 -288239 44700
1732283 -562448 -1860
1444022 -715660 64765
2797514 -742786 -131018
2237856 -667794 -42611
2069833 -626779 16958
2072639 -723432 8661
3362076 -481040 -136810
2679417 -428397 -71532
2644992 -789567 31978
2821739 -801962 48953
1860292 -390380 161737
2052986 -309046 224261
1800325 -310033 240350
1774257 -198197 251087
2272512 -316772 157743
2110792 -580814 157385
2474724 -523816 119363
3262955 -238371 23443
3620042 -316870 21861
3731027 -295629 -553
3454521 -432974 -7030
3600801 -288624 -43006
4631341 -170333 -160644
5484616 160961 -258207
5498161 45261 -248519
6057362 443274 -274179
5969829 482623 -244534
6043854 307499 -243175
5316770 247880 -169470
5779517 372502 -161982
5309588 344852 -116453
5241195 160279 -72393
5387647 327019 -72717
5376323 302831 -75123
4937221 62522 -11164
4914891 143017 -15961
4573324 361113 -69685
5505989 150025 -196817
5056437 369801 -190735
5243600 192182 -224106
4652313 -125560 -186527
4361328 -76865 -169900
4853057 255086 -93227
5348719 -121954 -33940
6478286 10547 -257576
7957951 115960 -407793
7584470 -39721 -248478
5473824 -179746 -289680
5038615 -685717 16195
3092698 -458427 144692
3173801 -380645 128905
3829448 -806331 -26410
3845730 -228313 -74311
2506182 -323772 65936
3525483 40846 31751
2334358 -176684 129307
1992587 -12292 206499
1745935 35122 204622
1593448 284785 233239
3200561 -458684 44828
2927500 118940 209627
2463425 16900 176988
2535079 -69949 150559
2664173 -325417 159721
1279616 236789 364349
1616825 -286695 212937
1500212 -184463 90151
2521527 478789 59550
2266931 718079 135994
3559683 58430 -88823
2167128 -29770 38442
1498627 50559 124681
903454 -177705 227763
2584526 23 -51471
1225717 53751 185156
1807969 -188968 52086
997470 -311022 198114
2264206 -164191 160462
2858539 -199517 -25128
2136973 -444684 149106
2458910 -344218 62715
2322925 -332239 122361
3350964 457471 27993
1640894 -63336 256596
1414704 -224259 326676
1408000 49423 241418
2416134 -405174 41350
1891848 244480 154908
1943187 449579 265793
1985801 -8623 -82728
2376331 227881 -80298
2276668 188495 -18105
2239228 73114 -18327
2048226 -55017 151824
2093590 -135737 19100
2251846 -453248 -18302
2719052 -287277 -94695
2405769 -100236 -42378
1811705 -302948 39834
2333457 -46191 -9987
2695791 -100697 -37496
2254324 111926 73760
3028434 -54322 -132856
2569053 -61116 -89859
2294485 319308 101240
2804445 124244 -108516
2581083 136142 -48362
2203359 344927 48461
1877218 -84959 83277
2284290 -308321 74100
2317494 -351502 5866
2963397 -404454 -53580
2363700 -251350 49980
2201056 -308854 140933
3329084 -603351 -6953
3282615 -161075 21598
3377653 -44537 -72502
4162997 -284083 -121693
4350777 -227601 -183593
4461490 -633068 -136788
4029508 -484065 -158312
4202784 -281525 -135322
3666349 -101462 -31392
3594284 406915 -61146
3281369 108213 -145779
1934148 7919 66421
2046383 108153 10166
1704024 -176606 73792
1530869 -566778 98066
1796401 -313870 105959
1553056 -442995 137909
1207863 -200538 132145
1670333 -337880 56562
1355962 -278342 136224
1076660 -238397 92222
1257780 -270094 36948
664973 -48695 181253
746771 -248551 93308
807542 -200110 74453
825563 -177509 66144
785415 -81267 44815
828142 -138996 28199
794172 -114852 36091
675270 -169304 84380
826949 -280574 93810
876777 -242896 55773
835965 -180326 57417
776868 -202385 69558
777090 -242009 116785
740498 -253083 69439
703349 -370714 93963
796155 -300332 73594
593836 -350685 134839
736232 -445081 139715
1205058 8384 -55930
522485 -10728 -5532
567868 18945 -8387
738838 112212 45747
646707 -105170 56670
636189 -181453 54110
942348 -441302 117878
660975 -499310 138045
1516701 -789726 83076
1293188 -612934 84326
1291390 -480014 111339
1094130 -537896 154031
2474883 -615647 4599
1967002 -457957 40869
1656554 -575487 160074
1879961 -557030 158370
1824703 -149106 64668
2148740 95614 139985
1888036 143709 169332
2047340 234742 144983
2175990 -2354 131379
1695761 -225027 162550
2047731 -223478 141551
3030964 -163191 36046
3325054 -233895 29743
3230609 -160921 112035
2677087 -250746 173463
3017182 -239215 89466
4015954 -356473 -14787
5334390 -368271 -239034
5312563 -498573 -265696
6489749 -282775 -420709
6497744 -198878 -405230
6268352 -296609 -334366
5586451 -215393 -274942
6057131 16648 -197303
5623164 83624 -158611
5400270 -2517 -105856
5748989 127721 -128597
5776110 48343 -168400
5132840 -34100 -85653
5294354 -18618 -146920
5146122 38160 -224392
5587916 -340844 -270105
5272685 -41096 -212291
5238318 -283724 -240564
4195993 -439217 -113523
4004615 -360317 -111968
5148505 21237 -158169
5415527 -265004 -140889
6206641 -483098 -242159
7643260 -715039 -400941
7503147 -683913 -364166
4580660 -537720 -67442
4306882 -597325 54907
2814490 -186759 127304
2930588 -80729 135230
2698884 -671965 137301
3217855 -192932 99340
1926971 -40828 230587
3374369 220076 148462
2223195 113763 162686
2296305 368926 154441
2004956 461834 200064
2280482 665070 144528
2500263 -195486 200101
3435871 511162 129049
2556869 447827 234627
2463542 356703 239711
2355575 123960 246083
2120749 900623 251048
1704739 68594 131333
1457134 -54087 59239
3331185 463944 -80950
3507275 769237 -70769
3573227 -197885 -122779
2063665 84324 92878
1637575 326785 144716
907575 316413 254779
2399218 -66428 11879
1524879 394223 153747
1674477 -91992 49394
920233 62089 178396
2306598 181258 146067
2432415 -133038 83010
1715839 -67105 217669
2135540 -183227 87660
1943795 20031 215123
4048560 397865 -84524
1885096 439721 233156
1701801 368790 237618
1845796 491998 171916
1638884 -81381 262929
2419063 510384 92310
3100010 784658 41278
1833340 -161147 -54816
2660643 -30167 -157605
2714966 -2022 -161436
2491026 -87538 -125635
2144158 269071 156089
1975691 -89857 21039
1560782 -356851 100706
2133490 -356696 14841
2247805 -189404 -36951
1473323 -181934 79700
2377793 -134753 -65996
2620450 -211482 -71095
2625257 162038 -23672
2669752 -233787 -43744
2367713 -222411 -65068
2820228 466996 45508
2855400 -138312 -132818
2778541 -39866 -110818
2808712 343983 -60686
1914788 75632 65545
1929443 -66234 143656
1872011 -287588 58359
2170758 -359620 116861
2089530 -120196 86405
2219275 -100141 48726
2645924 -560736 35362
3240234 -133270 -22345
3354551 -261038 -126469
3700810 -524685 -97526
3812550 -544442 -120416
3403358 -771900 11144
3183114 -709232 -54280
3549472 -430650 -11802
3683413 -262875 -114229
4392405 5353 -307254
3282152 -255386 -177072
2227487 14078 -51117
2352545 -617 -94781
1746118 -110740 -3446
1044286 -363447 107185
1685032 -148195 56255
1187267 -123246 171965
1169510 69844 120510
1400344 -231116 50411
1352149 -76038 64217
878242 -34443 117735
963122 -162788 69364
748756 338762 206022
649256 -92657 63024
717747 -68125 55740
721582 -45846 62708
755960 11913 42509
718242 -82616 27804
729036 -52839 28280
620412 -14921 68963
639811 -88494 95030
692629 -132272 54505
645458 -27437 93115
663461 -67399 60244
568423 36325 160350
568054 -126712 62076
442315 -192353 85348
573614 -150800 72780
428622 -107416 108938
407019 -122856 159222
1076012 -61107 -13013
470165 -3187 13508
583127 -3923 -11742
1045299 123657 -32990
691941 -48275 5806
564232 -99537 25580
578915 -158985 144732
314717 -221960 132670
590218 -477259 205769
660079 -380722 141720
836151 -217752 156189
668936 -198846 178355
1624124 -471947 133034
1385792 -282943 129183
1218443 -235691 174361
1639177 -308585 79587
1949466 -141768 -47186
2918402 105908 -137604
2749691 207329 -115390
2943562 261146 -124079
2626017 106952 -33597
1989522 -75068 -21821
2342874 -120897 -52313
3138697 -191700 -81847
3428904 -320953 -127817
3483768 -40234 -34323
2836674 45329 65072
2976837 -61538 44208
3571308 -298254 34605
4361156 -662227 -48135
4138444 -842220 -55677
5466868 -1004242 -262314
5580237 -895533 -250780
5367299 -853488 -198537
4947065 -715445 -202649
6028944 -444588 -274406
5797822 -347509 -285298
5488269 -311709 -207224
5851764 -183656 -182722
5631774 -291644 -158920
5017424 -229607 -92151
5092896 -339602 -137377
4743684 -342450 -120476
4613381 -737297 -88646
4804697 -380002 -104707
4431241 -649423 -98565
3307644 -505965 59861
3265650 -463679 24507
5022766 -334265 -170256
5070176 -633698 -182963
5242382 -875015 -122325
6013242 -1290195 -138673
6050292 -1254727 -161720
3705432 -500825 81655
3785979 -508651 42767
2720681 63434 140623
3116048 95214 61784
2107767 -360137 169204
3091005 51130 122761
2084963 491723 257952
3754809 543285 148219
2463080 459802 181716
3075457 542218 19691
2990186 712619 34422
3324062 835563 21908
2625321 181497 145680
4708168 444772 -200927
3513802 803863 96436
3492264 656519 22430
3022866 477950 93906
3891440 1076864 -74405
2049951 238523 51453
1232243 158676 174511
3757732 235279 -112884
4294229 549643 -124640
2747342 -214291 134413
2122910 345863 157001
2271937 552776 63401
1706788 732218 139770
2063389 111098 160762
2151532 656621 111107
1533717 47318 98816
1192181 402403 161583
3004339 284743 -47062
2340992 66132 106950
1962311 337492 171124
2083275 -30652 64994
2315007 403235 148441
4446534 169566 -132634
2870530 759380 71931
2786194 601124 -12321
2921374 624420 -43626
2006895 414708 178902
3327437 541118 -66839
4454369 569522 -240638
1492892 -199197 11574
2336188 -290653 -89160
2466622 -319987 -124856
2128866 -295080 -54721
2832973 462802 21456
1999629 -89226 -26132
1339394 -150730 87431
1766861 -297440 31479
1950773 -224446 351
1425986 -35907 53817
2101490 -241051 -29467
2282313 -340046 -44996
2843383 58091 -68939
2280690 -250022 17580
1987499 -302650 -16138
3480905 483818 -32290
2373119 -307452 -25076
2526389 -223220 -60927
3370604 74303 -207501
2200567 131404 -10486
2267061 113250 12906
1569928 -129149 97405
1719647 20490 233464
2058154 66352 88048
2420250 -148869 -86587
2174256 -516216 7979
3331228 -314791 -152993
2868603 -472689 -76922
2859876 -606636 16951
2928762 -667345 -4431
2404487 -598645 142019
2140700 -667932 93136
2993148 -372207 52838
3244200 -472763 -84576
3914584 -575718 -227459
2562000 -460240 -26941
2219781 -122098 -70827
2132738 -146664 -34533
1653007 -140685 -16968
777058 -142214 113199
1690872 -92259 3808
1417925 151404 81585
1673763 167825 -39889
1202182 -128603 57808
1432006 -8574 13051
952407 216783 124373
855414 -11439 77960
1509082 676678 100094
644822 13456 48259
759876 16233 27285
794169 56655 34623
867760 68914 12758
668925 -30113 24685
718069 -629 21569
716941 100901 46549
632826 101014 100354
570266 -8994 75872
705867 168977 97318
695264 31185 39527
790421 357727 149532
461120 17257 83756
352381 -29610 76630
531093 -24627 54010
479884 80109 81758
626044 103313 64583
909034 -38367 35919
435346 46491 37048
544889 -16168 -68
1200059 14908 -68454
641501 -39734 8676
492917 -57416 23117
663205 78680 93474
231142 31802 128303
326584 -60983 204276
326550 -51580 191324
583660 180507 253636
549740 190405 226329
1034037 -84262 263151
1057049 57890 219271
1091374 130696 205581
1436068 -194249 60153
1702646 -235893 -22803
3027313 -310425 -224794
2977212 -168850 -201478
3263789 -139074 -231467
2885653 -89154 -137298
2061092 -242263 -116982
2294391 -340377 -127317
2921656 -428091 -119681
2929444 -613121 -113438
3665963 -293763 -178285
3371522 -80972 -163643
3257414 -146808 -114596
3476684 -320621 -53483
3354912 -580212 112750
2791657 -695672 185239
3556343 -1195065 75392
3841839 -1079594 61882
3923205 -1030820 11064
3733136 -956301 -44731
5303651 -1020916 -276472
5092889 -941287 -259256
4817892 -705217 -139485
5361681 -517992 -124244
4971346 -512907 -51382
4455419 -308891 29604
4234458 -429930 59244
3843781 -348617 109668
3158914 -583137 241748
3892720 -373155 118253
3130705 -567270 189589
2488369 -183027 257406
2417733 -207784 237793
4070940 -482884 55854
3679839 -751652 107372
3670096 -844706 174531
3867860 -1184528 239725
3935049 -1209249 205847
3195631 -287360 130837
3159214 -364483 121353
2776816 420994 216889
3121834 273041 135333
1861765 -519 196589
3411701 225801 47222
3390667 755409 -25616
4864911 653898 -64987
3303333 748424 82668
3818030 472879 -78727
4094338 580578 -156081
4498085 722063 -143170
3308560 284325 -41657
5162112 -136689 -325509
4933371 731778 -175221
4677733 404993 -249607
3842942 510364 -41771
5200530 717973 -246324
2404462 305596 16513
1461144 598080 235534
3592112 148708 35238
4659904 335641 -93074
2402606 258716 286676
2790633 601292 75979
3204614 516153 -102388
2942480 814678 -52884
2312834 474226 178270
3136425 788582 1147
1471205 344001 205516
1942470 648669 67282
3417591 67379 -145529
2605737 245929 62048
2819644 516622 -8247
2203185 59169 20768
3261871 508622 -56238
4516942 -107174 -148988
4162485 666327 -169782
3773727 345135 -226675
3767250 370346 -189038
3184777 468206 -127088
4047394 263433 -199301
4887592 -13143 -305659
1276650 -149199 29327
1701641 -337146 44296
1658862 -388133 63666
1508993 -253824 88687
3738188 290126 -198683
1960099 -189908 -67668
1435331 -61894 3510
1521160 -251423 19857
1711944 -208840 9619
1586756 -2414 -21065
1733239 -239880 23532
1754014 -354316 30185
2900125 -104212 -102375
2054899 -210214 15956
1595325 -294236 23012
4198559 293633 -169526
1878555 -252125 64106
2093584 -259417 18511
3216799 -371366 -205232
2403421 57678 -55878
2628301 -13219 -116467
1549491 68390 93056
2322612 355467 60766
2373253 167391 5416
2174221 -344815 -86974
1609155 -487916 34401
2785627 -618618 -119963
2153479 -540130 10071
2150201 -494647 83165
2139649 -599529 60921
2001554 -322006 118614
1460945 -402901 153453
2694311 -275201 43241
2549130 -568661 -11862
2574027 -750612 54183
1988158 -434379 26296
1958173 -224760 -34294
1786878 -117760 54126
1427571 -143825 17579
784389 69233 94746
1557646 -78427 23705
1981739 140129 -92138
1986307 -46068 -144461
1078818 17303 85561
1398557 28658 30559
1493477 382237 23524
962730 128581 57676
2857675 597768 -195746
728421 103628 37702
868410 36985 -6810
957800 84683 -3941
1003959 63629 -16214
635235 29370 38545
745243 36643 17808
902793 172705 26117
851199 301291 92741
592225 172319 100407
1123077 300635 21234
785469 97499 28604
1597141 528064 -2161
562216 192063 84954
423404 109919 63584
579670 69323 42878
695713 216330 53143
879562 163987 14385
831595 73899 75527
443738 155144 75497
453880 18046 38656
1043551 -83310 -17273
495289 29765 67579
359306 32423 73652
777314 268241 118150
295977 325993 175461
463433 335746 204442
376229 375892 237848
967307 742480 285211
897304 695435 265368
1057956 542474 348132
1223350 568775 280094
1340906 594444 251963
1036285 43030 194785
1092486 -115855 157744
1894354 -499039 77800
1993114 -299357 109811
2380754 -392099 25051
2311658 -238032 33458
1433277 -369972 17008
1417641 -418123 79695
1887381 -456940 126525
1579481 -546583 206710
2665544 -452258 82356
2762039 -309497 8386
2672344 -289538 37770
2832258 -353798 74320
2750083 -282320 185610
2165378 -237074 252303
1992356 -777124 316622
2493872 -750858 242683
2599558 -848731 171998
2482512 -913158 88038
3527885 -1363498 -33003
3178730 -1129557 106317
3389068 -691643 164131
4271985 -551569 106458
4122195 -466261 98297
3887912 -89106 182560
3678674 -172140 164989
3498550 -29590 174571
2636444 59347 350133
3441441 5979 229448
2523744 -12354 321382
2536072 389581 280340
2346155 371586 301102
3218949 -109787 286637
2536552 -222213 379492
2645441 -255849 371205
2622162 -492855 409426
2519134 -542097 430809
2921517 23196 189770
2740003 -9850 217474
3639792 793850 109906
3572495 568413 121910
2133019 375704 161472
3844430 231520 -37464
4558313 424242 -265896
5927411 252591 -318059
4625396 671448 -172503
4283917 269772 -118637
4544249 214266 -178189
5289494 299484 -259825
3640230 113403 -97035
4279785 -601160 -112440
5830865 167268 -361823
4768847 -121802 -229047
4402753 373280 -91590
5608419 242913 -217284
2848505 282561 -46435
2676724 910126 43389
3730481 288198 68333
4922820 149392 -101614
3396706 645740 61346
3822351 572011 -109435
3776309 203123 -190691
3896922 585912 -159395
3245243 700713 34439
4351226 574888 -220859
2032770 784950 205800
2976182 615222 -100115
3201961 -175120 -78487
3137511 257209 -54537
3681300 295119 -197899
2396295 40487 -38803
4099759 177986 -262123
4276568 -421797 -158786
4970431 137848 -338812
3936221 -165128 -257367
3941944 -22285 -189774
3743733 38961 -254202
4063236 -143310 -180927
4252380 -480037 -144109
1190357 -108799 11855
1219047 -139011 146015
1126324 -120593 179267
1331799 -37598 101727
4015967 -244189 -304614
1642651 -305667 -38630
1449119 -104770 -37062
1273932 -205222 27746
1537811 -202402 -3333
1633322 -93424 -60333
1543930 -194854 12051
1396760 -259607 51426
2754382 -352213 -136310
1914868 -207917 -12513
1291122 -226600 41377
4569210 -188045 -301527
1790612 -153373 16731
1880551 -215388 8666
2292956 -610211 -25098
2455995 -77420 -81945
2418081 -226507 -79172
1850821 190133 21287
3254818 186354 -214015
2713244 84273 -83828
1544061 -417407 16402
1032555 -350239 99821
1739842 -699403 41101
1465148 -432067 94561
1762496 -330377 73087
1539580 -450581 92660
1860724 -138459 81542
1323660 -143616 97274
2397342 -169590 74370
1816111 -513415 68286
1604737 -452358 207746
1610368 -408178 8778
1643902 -264424 -4943
1751582 -2631 43849
1200837 -57903 69689
1046938 211816 43664
1385297 34336 85830
2091948 -116914 -133200
1562329 -241936 -28226
1290843 153308 33021
1465487 100623 29547
2163558 281359 -117026
1214084 206626 22860
3501533 12126 -336315
938190 146283 2402
916851 6708 -17829
1016951 75524 4690
1048551 25250 -16355
685808 122122 49076
773902 81384 30335
1112262 214036 19086
1448721 401548 -9722
993465 328174 37670
1654028 229823 -88771
936183 147092 17141
2492625 317671 -198172
922312 325341 43030
619128 224843 51519
701898 150962 37562
1045582 283616 11259
988353 225127 49314
990173 230108 72612
632869 338773 99642
378549 162054 107678
697391 3896 110353
414198 254552 160453
295999 263830 161620
996025 598001 206596
728570 724273 213197
981687 762385 216467
993034 862086 238024
2391234 1145726 85128
2184923 1097373 101936
2288255 1112880 179904
2357598 1022626 138630
2420483 1014959 136908
1054482 571997 314423
832676 381857 320977
868475 16688 403836
1322640 234854 374846
1386896 21793 360861
1535453 143415 335813
619679 -95476 258412
597079 13708 336697
1063815 88948 392214
805968 148870 445482
1650503 97324 429791
1807544 84004 357663
1824882 126712 355445
2052211 77680 340486
2525106 154490 252422
2253907 229248 213596
1520502 -103279 330085
1932719 -221453 274495
1582753 -331644 349645
1280784 -559651 282105
1522618 -1094125 290515
1645921 -580290 388249
2734121 -217361 247169
3629080 -183240 220606
3694680 -205304 136311
4074471 276446 143690
3951832 47346 25857
3973297 175944 8005
3528190 546789 105283
3955326 354561 91156
3267494 452404 103910
3685400 730959 35042
3536831 749809 39298
3662371 393824 161187
3022666 446636 224502
3171704 338958 170081
2785743 229656 287127
2548515 294478 367440
3128762 428384 196736
3197005 340254 95952
5166895 694081 -215548
4718793 594439 -112888
2949868 558948 15599
4043166 129403 -45420
4510020 -56712 -169904
5831681 -422549 -313869
5450710 119231 -351385
4474680 18387 -138210
4296871 -3696 -32039
5128611 -151804 -162211
3484358 4072 -8473
3142250 -575672 116068
5482157 -514511 -288831
4018110 -365943 -18545
4750822 155618 -126707
5555945 -135526 -172955
3216102 118187 -116021
4133620 714854 -224872
4383123 282107 -84210
5002121 -78254 -119709
4592701 473997 -203257
4499635 215160 -227260
3662575 -134277 -129399
4394321 231065 -196847
4354158 572686 -162215
4845475 11956 -304512
3592954 949309 -83041
3630081 316572 -178814
2672572 -189487 65490
3387432 88179 -86935
3719548 -113137 -176280
2428409 -64135 -57181
4005166 -385823 -266005
3523562 -666379 -71626
4655485 -519114 -286962
3237057 -548454 -114687
3588290 -327802 -115266
3228959 -337349 -102773
3429578 -349874 -20211
3283489 -568134 41222
1065553 -80241 24586
1263374 157956 131495
1354322 179088 96822
1635218 50664 -21396
3141859 -723920 -142381
1172714 -317153 27387
1286825 -172076 -27225
1122291 -156516 15483
1336422 -214719 -6181
1422118 -192557 -32024
1411604 -203425 -15450
1240223 -185622 24182
2065187 -544492 -35988
1701263 -242391 -17223
1139908 -154790 25152
3939347 -760617 -236355
1795559 -208083 -60104
1763614 -253133 -39371
1444961 -518481 93354
2323961 -260132 -96969
2002571 -311149 -18117
2227960 142735 -66349
3220136 -297921 -222655
2737019 -111232 -98965
996336 -294738 96695
759346 -126414 114799
864218 -485391 159436
1050905 -194164 137287
1586960 -225362 31219
1032002 -195947 169599
1718134 66925 125774
1363492 -7767 49483
2211944 31449 122482
1242685 -304956 136866
1479415 -81165 149747
1032394 -318440 98462
1261560 -220229 53638
1943659 6211 -34851
1191536 107481 83823
1400935 243729 -8732
1536273 207499 73319
1543400 -244361 19693
1063882 -153327 96809
1662721 112954 -66218
1747879 89406 -48346
2334315 13056 -127060
1443802 243502 20664
2660185 -444037 -76756
1084635 138851 977
834973 704 17674
1017303 130239 47195
989521 25114 18643
910330 197542 22320
872609 154982 38286
1367756 246349 8279
2065825 248172 -131235
1554383 291076 -66758
1724921 50988 -59839
1073528 183786 29027
2501495 -82074 -153010
1342086 373926 13817
957931 302002 20087
967196 196381 -521
1471844 242857 -56636
1356914 303696 5857
1454198 306045 -8850
1177776 494143 46234
547191 434679 161725
634957 332628 206362
753613 632969 203619
630584 648881 211885
1981481 962585 120840
1917473 1057141 88754
2232393 1089488 80630
2400980 1209970 82565
4141703 1023869 -192021
3873924 1030557 -158117
4241964 1125839 -167486
4050032 1018914 -140847
4031186 1046639 -104406
2177829 1123446 199454
1714226 977720 236700
1441292 821072 339905
2258030 881448 218323
1942135 743210 289238
2114475 849242 301228
585439 564791 369973
899808 760382 371653
1735623 846080 307012
1726025 936465 288465
2523582 885688 270951
2473557 783471 260732
2591185 796790 228566
2755018 709517 211540
3111187 611241 167456
2953115 548025 83983
2108144 388741 145059
2209516 232054 161161
1606233 412560 355924
752869 164147 418648
535784 -369810 396611
1819957 74660 211214
3291448 27011 -23719
4065895 92067 20281
3927926 -68951 -17698
4967758 326947 -102075
4326983 -89709 -138444
4514655 -19881 -184634
4726718 443514 -187306
4744092 334820 -93538
4316291 364922 -162324
4919656 524622 -217439
4827099 517401 -234030
4811850 388669 -153837
4361438 521175 -130663
4319470 315420 -171150
3760392 559182 45063
3819971 732908 51946
4162931 647948 -10258
4048718 297022 -125740
5829547 94619 -327583
5434321 197237 -245627
3707286 473480 -85089
3962159 121683 39798
3867236 -160934 51431
4616853 -815304 -65671
5070621 -543426 -281422
4406333 -287385 -165176
4165174 20027 26034
4477597 -286158 17648
3451082 29150 12099
2589661 -264548 171700
4217838 -859236 -48325
3457176 -277735 81343
4749243 -94726 -113454
5186667 -453181 -140968
3252503 -143122 -136108
4746272 156737 -298813
4724534 5341 -166364
4741857 -292474 -88353
4892746 13148 -227263
4340934 -195866 -157570
3180505 -272444 -13565
4450265 -180922 -209410
5015749 97393 -298272
4283345 -471056 -166173
5147229 396943 -449225
3734496 -25803 -161942
2451333 25161 123395
3195774 11676 12871
3120380 -301931 -13578
2199043 -132087 -2388
2922627 -710881 -43537
2547182 -677256 55766
3386761 -863494 -46234
2242324 -597531 61321
2964110 -465704 -20030
2502884 -364564 53601
2945478 -293337 47758
2659158 -413146 97516
927042 13419 68345
1863902 278111 -27430
1942085 203650 -67811
1791188 -85782 -93318
1795476 -741037 113257
787462 -206369 78939
1011395 -190196 12112
993343 -138205 8075
1066899 -205817 18718
1094439 -201008 22467
1135905 -215727 12162
1037319 -128629 43290
1222187 -465771 105019
1380757 -249269 13963
1027008 -122284 14704
2421790 -977435 33814
1436208 -303453 -16970
1337358 -287768 25552
1009042 -318757 101407
1823207 -396369 -24571
1599068 -312724 20785
2332080 -19595 -83693
2237852 -515147 16827
2340972 -226686 -4276
708161 -54156 144585
742948 98508 115824
453265 -115913 205658
972110 88854 147892
1364169 -169440 41647
943466 193482 205368
2025837 286515 70792
1344836 109221 77881
2430418 258506 91383
1088811 -24306 132255
1667993 133804 82074
675402 -29538 174120
986530 -53550 111113
1927967 -94776 -46885
1566627 194541 -9439
1662358 205148 -24255
1984641 270640 -14005
1089341 -58767 145595
1035120 44198 86398
1629262 -7907 -30410
1827284 -51133 -72938
2017813 -140099 -22112
1700136 296739 26247
1629144 -280691 201373
1111750 194130 58629
787136 77087 53617
1225910 220436 33333
987320 93179 44269
1124953 229754 21875
1157510 193472 -7793
1740169 211746 -51242
2076867 5288 -83072
1704861 162698 -35119
1370478 101226 118896
1123448 312023 110867
1745436 -124815 118080
1685780 415327 34556
1387128 287430 -35812
1260393 138177 -52740
1741317 73521 -102830
1890409 192971 -112433
1906787 192328 -93234
1801605 525849 -1213
1134220 770749 167896
1256351 725939 167910
1819470 948465 88921
1709144 990210 103775
3506530 969639 -111638
3539471 983989 -161398
3871294 1000444 -166614
4228266 1097517 -197777
5080598 538655 -258068
4844347 616241 -219668
5478412 588724 -325450
5114111 589016 -249462
5163683 699040 -212808
4047423 1237196 -87452
3458581 1180922 -40117
3288136 1152639 -17578
3955478 984338 -99562
3683832 949370 -82652
3997849 1086320 -79110
1912145 1152699 175474
2490543 1295031 137514
3536301 1125179 -31458
3612002 1155327 -60597
4571099 946360 -198736
4258535 905455 -129725
4441323 807724 -206538
4471307 704337 -207639
4382356 690846 -90376
4043154 479803 -155824
3025740 457438 -61114
2962151 359429 -29207
2950301 860246 61054
1704385 872695 238155
858600 298192 247779
2642591 176171 -78542
3580742 -225802 -184921
4606539 -122556 -210439
4105577 -267049 -161224
5403448 -38537 -223642
3931439 -326424 -60966
4213283 -387093 -143928
5079667 -26750 -247828
4990768 108580 -104401
4481573 8485 -154062
5269191 29723 -248123
4992948 58222 -184125
5159920 -37776 -226142
4814031 151846 -179663
4489989 -109212 -199650
4687460 459273 -129297
5099462 530604 -218210
5318161 337226 -285565
4217361 -480 -134288
5209767 -383123 -130360
5111487 -186967 -109524
4110558 289029 -94450
