# r2  r3  r4  r5  r6
3.698878 -4.541135 0.179986 -0.590400 1.475087
3.357750 -2.869257 -0.276543 -1.194492 1.045840
3.208116 -1.987723 0.080193 -0.958037 0.362995
2.921025 -2.244851 -0.572952 -0.841351 -0.285406
0.886358 -3.216601 -1.300237 -1.086120 -0.550198
-1.106458 -4.019064 -0.496525 -1.151182 -0.434851
-0.802822 -4.312736 0.738887 -0.972269 -0.210425
1.275601 -4.156401 1.195185 -0.876681 -0.135116
3.336919 -4.006333 0.783101 -1.121306 -0.389031
4.204559 -4.466745 0.171023 -1.456199 -0.888865
4.464246 -5.880580 0.153684 -1.444192 -1.368324
4.473058 -8.346176 -0.342318 -1.648705 -1.272212
2.401764 -10.330840 -1.747920 -2.331993 -0.059991
-1.700666 -9.258230 -2.088663 -2.343692 1.673145
-5.026723 -5.224620 -1.221481 -1.341978 2.387126
-6.970976 -1.563830 -0.871988 -0.133864 1.415837
-8.625646 -0.604835 -0.709309 1.191736 -0.475337
-9.086299 -2.533590 0.398997 2.770232 -2.346868
-6.854218 -6.905950 1.783978 3.937022 -3.370500
-2.658747 -11.693942 2.256076 3.991764 -3.020754
1.163994 -14.573651 1.395425 3.034684 -1.776201
2.248260 -15.210525 -0.332026 1.771624 -0.574900
0.479768 -14.546988 -1.205480 1.077819 -0.049624
-1.380434 -14.311203 -0.532057 1.387994 -0.132564
-1.527476 -15.041573 0.292130 2.174218 -0.031938
-0.644599 -15.004022 0.532925 2.690451 0.500561
0.426171 -13.907252 0.535730 2.886352 0.874611
1.297506 -12.861708 0.308347 2.919087 1.023575
1.553459 -11.495726 -0.058210 2.528246 1.055045
1.135733 -10.074919 -0.349105 1.571186 0.662936
0.307447 -9.879744 -0.432776 0.481044 0.069797
-0.330503 -10.502332 -0.165091 -0.224036 -0.149245
-0.431722 -10.736481 -0.010632 -0.526660 -0.038246
-0.772260 -10.590606 -0.395564 -0.726341 0.033804
-1.834514 -10.664460 -0.548540 -0.741035 0.071789
-2.272660 -10.991185 0.224963 -0.258305 0.400424
-0.932392 -10.632350 1.009291 0.412067 1.206504
0.920057 -8.405202 0.672771 0.658892 1.976050
1.295359 -5.180654 -0.259968 0.651131 1.834940
0.346197 -3.565039 -0.584165 1.068056 0.983840
-0.620285 -3.613569 -0.368156 2.053720 0.467764
-0.919862 -3.596883 0.127893 3.517161 0.480108
0.156464 -3.635476 0.968008 5.367470 0.920784
2.380084 -2.725362 1.053549 6.611099 2.018341
3.406058 1.002669 -0.105196 6.053405 2.842075
2.318582 5.277889 -0.798564 4.096347 2.250114
0.860684 7.130760 -0.631674 1.995357 0.768478
-0.314584 6.571081 -0.613930 0.637935 -0.531988
-1.485010 4.672703 -0.496616 0.416561 -1.057820
-1.819731 3.370518 0.259382 1.106412 -0.903823
-0.303085 3.358297 1.244011 2.073869 -1.068582
2.512386 2.195222 1.386103 2.574591 -1.904067
4.139967 -1.163053 0.081820 1.939895 -2.317678
2.650609 -4.380706 -1.477024 0.494963 -1.568542
-0.712480 -5.302108 -1.652514 -0.342902 -0.260396
-2.886884 -4.076570 -0.416895 0.158523 0.557153
-2.383806 -2.538189 0.783266 1.169845 0.414340
-0.530376 -2.425549 0.948728 1.724107 -0.193916
1.062530 -3.340959 0.691505 1.638961 -0.481068
2.349505 -3.824434 0.612216 0.839291 -0.497935
3.119618 -4.330962 0.011697 -0.665169 -0.637570
2.081747 -5.564867 -1.035261 -1.872234 -0.518555
-0.023395 -5.665881 -0.787009 -1.417470 -0.052425
0.109187 -4.086388 1.031205 0.327492 -0.495577
3.595223 -4.615243 2.220769 1.361813 -2.276840
7.135795 -9.478865 0.964842 0.743492 -3.585347
6.264165 -14.807335 -1.888343 -0.147607 -2.993563
0.632620 -16.655519 -3.361810 0.613364 -1.748887
-4.663549 -16.797204 -1.508901 3.158951 -1.520453
-4.417053 -18.342830 1.621449 5.496499 -2.064630
-0.164415 -21.491942 2.125567 5.758593 -2.243853
2.149265 -24.525871 0.081074 4.807596 -1.455449
0.849001 -25.600184 -1.094881 4.905353 0.011723
-0.223590 -24.178638 0.369669 6.671160 1.283882
3.991463 -21.684576 4.055005 8.950205 1.758020
15.507128 -19.575102 7.142343 9.660302 1.660310
28.712345 -17.972776 5.228685 6.891425 1.389996
32.830734 -17.003306 -1.410841 1.472413 1.179202
24.230423 -16.584908 -6.529519 -2.983208 1.503105
11.143773 -14.944046 -5.793575 -4.262543 2.444481
3.385935 -11.220424 -2.043600 -4.048628 3.100024
1.063134 -7.195617 -0.899693 -4.808356 2.833620
-2.295106 -4.404690 -2.536468 -5.946215 1.971222
-8.085073 -3.012402 -2.836894 -5.486870 1.000449
-11.729167 -3.013447 -0.564999 -3.351759 0.316829
-10.398971 -3.553136 1.671201 -1.155076 0.321714
-6.892864 -2.851067 1.423584 -0.385233 0.679324
-6.292030 -1.170734 -0.937011 -1.273953 0.386205
-9.809173 -1.381540 -2.145462 -2.311622 -0.450331
-12.404665 -3.659290 -0.083786 -1.756884 -0.318322
-10.202940 -4.042935 1.860677 -0.376579 1.097389
-7.360028 -1.045077 0.635959 0.206979 2.197447
-7.810248 2.653348 -0.783094 0.598929 1.952976
-9.061200 4.766160 -0.296452 1.501199 0.696529
-9.024810 4.362908 0.165863 2.153367 -0.749172
-8.722693 1.716627 0.154162 2.322840 -1.366634
-7.910592 -0.590429 0.786640 2.479836 -0.648550
-5.636613 -0.001816 1.371616 2.527941 0.347510
-3.034207 1.955754 1.151460 2.475911 0.177432
-1.030235 1.782565 0.927685 2.947140 -0.860729
0.872781 -0.557947 0.983520 3.753011 -1.346092
2.635079 -2.487192 0.698916 3.838446 -0.902521
3.386489 -3.202191 0.032119 2.949289 -0.091954
2.843129 -2.939966 -0.531190 1.798276 0.851658
1.497012 -1.359279 -0.791564 1.096534 1.769661
-0.058969 1.701681 -0.711901 0.990650 2.132361
-1.077706 4.787746 -0.277709 1.123564 1.388898
-1.179062 5.473075 0.123947 1.437935 0.045094
-0.821483 4.012368 0.204235 2.135763 -0.729189
-0.247584 2.550409 0.475798 2.953039 -0.680273
1.184370 1.809859 0.891750 3.255121 -0.206927
2.345236 1.900119 0.012556 2.416948 0.386379
0.688663 2.445089 -1.594242 0.865862 0.981851
-2.669154 3.260766 -1.407402 0.238406 1.928797
-3.896162 6.505523 0.165510 1.232902 2.973049
-2.879079 12.250513 0.572016 2.540401 2.320442
-2.380798 15.062569 -0.091194 2.958685 -0.713484
-2.669594 11.072489 0.039090 2.559268 -3.894673
-1.401200 3.344144 1.300819 1.806107 -4.742321
1.822412 -2.485882 1.625064 0.681480 -3.291028
3.541023 -4.315268 -0.113083 -0.633130 -1.346338
1.317397 -3.715816 -1.927246 -0.986373 -0.268743
-2.709447 -3.048457 -1.833328 0.315726 -0.212765
-4.907743 -3.716096 -0.287376 2.207445 -0.396410
-3.777944 -4.790813 1.346047 3.178010 0.024394
-0.325957 -4.171317 1.926752 2.848613 0.798185
2.844086 -1.995745 1.099965 1.757210 0.866535
3.688143 -0.760549 -0.207891 0.612240 -0.080749
2.616664 -2.233894 -0.710399 0.278465 -1.019363
1.410811 -4.882140 -0.502189 0.819152 -0.713142
0.645076 -5.288876 -0.269956 1.176943 0.588615
0.646046 -2.840145 0.400042 1.028127 1.346446
2.292828 -0.501242 1.158820 0.867097 0.832453
3.902003 -0.576161 0.101633 0.537845 -0.020376
1.654748 -1.804657 -2.346790 0.122553 -0.053601
-4.044696 -1.613720 -2.923062 0.647418 0.492158
-8.045079 -0.077038 -0.881574 2.171534 0.535612
-7.444410 0.374336 1.320159 3.535075 -0.035831
-3.870166 -0.797885 2.055110 3.818590 -0.185728
-0.331284 -1.066016 1.351784 2.967610 0.395785
0.984939 0.511892 -0.045728 1.809533 0.637071
0.000000 1.575128 -0.772871 1.311539 0.000000
0.000000 5.093523 0.132232 0.427038 0.000000
0.234816 4.403987 0.097490 0.233140 -0.855288
0.191341 2.850741 -0.188583 -0.180251 -1.382872
-0.671067 0.952235 -0.682745 -0.249767 -1.575786
-2.227815 -1.280693 -0.800721 0.455713 -1.277593
-3.264890 -2.614609 -0.111013 1.513962 -0.340207
-2.146986 -1.691532 1.280853 2.176885 0.486858
1.342160 0.038006 2.007939 2.061641 0.298026
4.484459 0.112625 0.904534 1.265159 -0.599738
4.408766 -1.731467 -0.936553 0.489328 -1.141486
1.656094 -3.587770 -1.563092 0.484833 -0.822503
-0.671355 -3.829329 -0.621932 1.026947 -0.248125
-0.774455 -3.279279 0.355331 1.211773 -0.204211
-0.329702 -3.650752 -0.119825 0.964365 -0.521345
-1.398660 -4.831737 -0.786021 1.259320 -0.502348
-2.242687 -5.279793 0.190083 2.156418 -0.067447
-0.321893 -4.655508 1.602103 2.452888 0.144513
3.034597 -4.357832 1.507750 1.658248 -0.062577
4.895545 -4.911378 0.348241 0.377370 -0.157070
4.742259 -5.095890 -0.355744 -0.701379 0.059188
3.829015 -4.541288 -0.597528 -1.180432 0.088340
2.094057 -4.506259 -1.204187 -1.019632 -0.167743
-0.552245 -5.065552 -1.261876 -0.439820 -0.266658
-2.042407 -5.384547 -0.130045 0.082201 -0.159155
-1.191238 -5.402844 0.869860 0.233506 -0.058386
0.719689 -5.242890 0.914159 0.177633 -0.100540
2.004537 -5.294656 0.344459 0.189669 -0.330942
2.133211 -5.698659 -0.142305 0.509078 -0.617683
1.928988 -6.294119 0.015242 1.233010 -1.059741
2.278216 -8.349217 0.276526 1.828328 -1.353861
2.640102 -11.162285 0.030149 1.714732 -0.370211
2.231061 -10.787928 -0.433256 1.014323 1.702393
0.707944 -6.585893 -1.151748 0.133497 3.018925
-2.513862 -2.111698 -2.062920 -0.343011 2.790622
-6.977191 0.863626 -2.267862 0.170720 1.656721
-10.559787 2.163120 -1.145537 1.598154 0.011484
-10.911577 0.843585 0.830951 3.320090 -1.678188
-7.612698 -2.616508 2.327775 4.556498 -2.554510
-2.820649 -6.198827 2.234400 4.881933 -2.351564
0.220647 -8.651359 0.701865 4.422283 -1.443594
0.144552 -9.384770 -0.606863 3.768825 -0.370769
-1.068981 -8.811301 -0.418278 3.766059 0.345442
-0.994817 -8.032271 0.460821 4.441825 0.691097
0.320469 -7.085351 0.730227 4.879128 0.894523
1.461750 -5.981639 0.382302 4.764511 0.930485
1.737581 -4.957623 -0.091098 4.673496 0.856279
1.178620 -3.672876 -0.453993 4.822098 0.494326
0.097470 -3.177448 -0.604006 4.697670 -0.392527
-0.965725 -4.676506 -0.397219 4.107214 -1.173058
-1.248402 -6.755071 0.132155 3.555841 -1.181251
-0.686653 -7.809885 0.328267 3.266593 -0.777011
-0.378488 -8.317946 -0.071792 2.944945 -0.448804
-0.736472 -8.814575 -0.163658 2.565658 -0.055259
-0.388078 -8.843259 0.619417 2.371164 0.584750
1.679499 -7.911112 1.330341 2.305392 1.380605
3.981502 -5.785748 0.767796 2.049473 2.034785
4.204986 -2.993293 -0.490397 1.721459 2.193936
2.785743 -0.857307 -0.747986 1.869956 2.005684
1.860701 0.667610 -0.183203 2.486424 2.078148
2.029072 3.004764 0.373642 3.367598 2.365499
3.580587 6.042683 1.228948 4.527434 2.253430
6.237490 8.595884 1.151039 4.811165 1.546734
6.697802 9.945369 -0.844417 2.984000 0.404489
3.370020 9.411649 -2.198741 0.240391 -0.776758
-0.688200 7.291562 -1.712328 -1.490833 -1.337690
-3.163602 5.212846 -0.798909 -1.582395 -1.041621
-3.844990 4.284202 0.118587 -0.503112 -0.258033
-2.961174 4.966097 0.676084 0.589421 0.419016
-1.742042 6.761075 0.484035 1.285332 0.200408
-1.098913 7.200987 0.190510 2.247732 -1.119372
-0.909778 4.326365 -0.000429 3.229934 -2.382835
-1.138410 -0.250770 -0.238609 3.323315 -2.094776
-1.758278 -2.563965 -0.355699 2.876633 -0.218996
-2.308708 -0.564099 -0.141040 3.121902 1.585423
-2.176436 3.385426 0.262915 4.314358 1.735507
-1.385889 5.462395 0.498427 5.530960 0.451108
-0.357471 4.801545 0.507741 5.859648 -1.004619
0.526098 2.555320 0.360922 5.099034 -1.959717
1.017518 -0.863160 0.135120 3.970571 -2.075952
1.136873 -3.974770 0.006900 3.420945 -0.828530
1.102048 -3.235869 -0.067421 3.649519 1.017569
0.862025 1.035010 -0.160076 4.301029 1.120924
0.811406 2.605947 0.232439 5.167247 -1.024929
1.957732 -1.754593 0.866405 6.176674 -2.724584
3.280867 -6.975837 0.171109 6.952216 -1.861918
1.746953 -7.488111 -1.721585 7.191938 0.140371
-2.381611 -4.559317 -2.008877 7.471700 0.793877
-4.540200 -2.899620 0.008097 8.276312 -0.311507
-2.672896 -5.025975 1.596672 9.078079 -1.507386
0.463484 -8.791376 1.347408 9.384774 -1.002703
2.407263 -9.661882 0.651344 9.584401 1.043975
3.853320 -5.937619 1.002319 10.134358 2.657206
7.672068 -0.389511 3.048946 10.831378 2.045289
16.151375 2.373488 5.269794 10.786734 -0.920231
26.099549 -1.230030 4.038793 8.694045 -4.533981
29.468197 -10.565957 -0.929232 4.452508 -6.015037
23.134256 -19.312638 -4.920759 0.323338 -3.964781
13.017904 -21.104223 -4.639324 -1.605079 -0.403986
6.361907 -17.566112 -2.040065 -2.046516 1.477648
3.675044 -14.978052 -1.076481 -2.774317 1.468698
0.512588 -14.323427 -2.178230 -3.782383 1.518907
-4.449488 -12.643350 -2.490318 -4.028382 2.062522
-7.995544 -9.765631 -0.837907 -3.437544 2.257598
-7.841487 -7.258540 0.794012 -2.738335 1.959012
-6.454089 -5.334149 0.207917 -2.383001 1.444782
-8.079077 -4.231951 -1.818270 -2.087067 0.800469
-12.132280 -4.500860 -1.691380 -1.045464 0.540938
-12.555651 -4.572797 1.471416 0.630376 1.160286
-7.490240 -2.860114 2.976291 1.311803 2.118275
-3.583781 0.033172 0.619933 0.641809 2.828435
-4.869517 3.896174 -1.542568 0.466772 3.031753
-7.997531 7.958416 -1.372799 1.500807 2.183997
-9.881104 9.531298 -0.582572 2.675276 0.531934
-10.198142 8.015451 0.327423 3.383607 -0.529117
-8.373873 6.279057 1.492518 3.636636 -0.260283
-5.034545 6.619921 1.628864 3.399963 0.476815
-2.619709 8.243616 0.767792 3.236995 0.575615
-1.548198 9.108261 0.456880 3.785102 -0.089278
-0.362081 8.432603 0.730289 4.546980 -0.914491
1.092765 6.667762 0.627568 4.622543 -1.401803
1.986947 4.371878 0.290751 4.046687 -1.240684
2.425452 2.789992 0.202299 3.471508 -0.272935
2.817184 3.397181 0.144900 3.235781 0.969712
2.666210 5.871301 -0.373167 2.839838 1.551083
1.287972 8.035560 -0.935116 2.011195 1.205516
-0.458268 8.675906 -0.710326 1.788067 0.688322
-1.251332 8.987674 -0.099606 2.720561 0.496812
-0.902639 9.843467 0.485078 3.947399 0.206052
0.681169 10.146924 1.034252 4.526406 -0.560465
2.441372 8.634762 0.528834 3.846435 -1.331124
2.479452 5.643543 -0.357336 2.118969 -1.111776
2.115937 3.886429 0.233480 0.344092 0.601381
3.137798 6.709030 0.481408 -1.172382 2.529313
2.213001 12.659825 -1.710026 -2.548946 2.302318
-3.433128 15.620720 -3.618994 -3.012763 -0.462594
-9.699346 12.263215 -2.137129 -1.904870 -3.472528
-10.364808 5.416610 1.489829 0.004711 -4.544402
-5.104643 -0.564729 3.305103 1.215979 -3.578327
0.373877 -3.760030 1.866094 1.250831 -1.584296
1.571098 -3.695442 -0.587877 1.001087 0.422556
-0.920127 -1.081967 -1.635650 1.422548 1.414340
-3.441298 1.418368 -0.671049 2.443776 1.074063
-2.941030 1.942344 1.141976 3.008352 0.279032
0.169389 1.484341 1.686843 2.405438 -0.139225
2.457413 1.263996 0.451976 1.288080 -0.349453
1.995622 0.779185 -0.741427 0.836273 -0.626667
0.634364 -0.301103 -0.409026 1.560666 -0.721164
0.819556 -1.350339 0.514954 2.580706 -0.433698
2.045420 -1.678624 0.556951 2.425679 0.151979
2.738782 -0.794235 0.203551 1.217859 0.633061
3.122947 0.597825 0.230345 0.490181 0.507878
3.335869 0.558688 -0.162128 0.746819 0.088411
1.813042 -0.562418 -1.440696 1.100560 0.497893
-1.966345 0.503047 -2.144930 1.293028 1.646748
-5.519382 4.181660 -1.223282 1.823560 1.912374
-6.280950 6.699736 0.467015 2.526348 0.718819
-3.992149 5.900853 1.714568 2.698649 -0.589018
-0.504955 3.865734 1.539789 1.958893 -0.847272
1.135619 2.926441 0.016962 0.807516 -0.419033
0.000000 2.855766 -0.926847 0.266378 0.000000
0.000000 4.391684 -0.878951 -1.453122 0.000000
-1.545649 3.655833 -0.599462 -1.260889 -0.713939
-2.311285 2.109536 -0.209539 -0.755684 -0.922906
-2.644467 0.850232 -0.171213 -0.021644 -0.612437
-2.940303 0.291605 -0.077444 0.874636 -0.009307
-2.683168 0.806578 0.389365 1.570871 0.652145
-1.267421 2.586700 1.020231 1.730073 0.802931
1.021845 4.014314 1.159845 1.564039 -0.004138
2.707982 3.090989 0.437500 1.406775 -1.140235
2.625644 0.403063 -0.480336 1.354610 -1.479536
1.235679 -1.452314 -0.814332 1.332815 -0.857738
-0.153579 -1.338810 -0.503147 1.197949 -0.263554
-0.590177 -1.011445 0.032788 0.977960 -0.323676
-0.492322 -1.902263 -0.067470 0.840693 -0.416573
-1.122137 -2.612032 -0.509674 0.947109 0.028117
-1.878742 -1.714789 -0.091858 1.245905 0.422893
-1.146038 -0.515446 0.785742 1.479354 0.029023
0.757749 -0.930386 0.993981 1.604525 -0.790404
2.392439 -2.831049 0.629977 1.601134 -1.159413
3.261146 -4.505422 0.271353 1.307121 -0.783414
3.350035 -4.891364 -0.251191 0.986859 -0.172141
2.048575 -4.591060 -1.071731 1.112140 0.254646
-0.421636 -3.964578 -1.225863 1.595517 0.485432
-1.954719 -3.183435 -0.200566 2.062263 0.469664
-1.208861 -2.762536 0.845438 2.329055 0.305590
0.672097 -2.631174 0.899053 2.357689 0.182190
1.898264 -2.601401 0.319739 2.391592 0.161876
1.984772 -2.309189 -0.216480 2.692340 0.204734
1.290839 -1.501161 -0.416749 3.262423 -0.140161
0.924616 -2.028126 0.185119 4.071018 -0.934519
2.318539 -4.517166 1.169856 4.435463 -1.051612
4.695842 -6.010557 0.975294 3.325626 -0.007001
5.108714 -5.021094 -0.665287 1.175274 1.223851
2.093833 -2.861587 -2.233649 -0.449672 2.012791
-3.069793 0.053809 -2.823868 -0.863490 2.315979
-8.306438 3.241955 -2.272183 -0.353454 1.805147
-11.208985 4.921714 -0.501524 0.830091 0.554316
-10.123645 4.407410 1.523596 2.353303 -0.694598
-6.123677 2.545417 2.240808 3.567087 -1.389842
-2.351838 0.154947 1.398967 4.010107 -1.314588
-0.719534 -1.471448 0.327244 3.816524 -0.449618
-0.389540 -1.116954 0.130765 3.658875 0.639501
0.275504 0.691738 0.545309 4.002646 1.205085
1.633352 2.497421 0.744409 4.405022 1.078291
2.913069 3.302438 0.507393 4.225751 0.696818
3.344564 3.683371 -0.140464 3.619537 0.533864
2.062785 4.717191 -1.178564 3.058483 0.199241
-1.004997 4.855941 -1.752418 2.689550 -0.707349
-3.917530 2.851857 -0.978261 2.783699 -1.342892
-4.464779 0.883627 0.388278 3.509390 -1.137422
-3.066216 0.281891 0.822333 4.272864 -0.824051
-1.817649 -0.377838 0.396722 4.474026 -0.828229
-1.189801 -1.653070 0.361922 4.177662 -0.643793
0.192934 -2.455947 1.105247 3.745573 0.018695
3.116453 -2.006416 1.702130 3.432428 0.884656
6.097859 -0.435063 1.085032 3.148204 1.595930
6.933118 1.727574 -0.201468 2.809866 2.008485
6.122842 3.912384 -0.395427 2.655352 2.214362
6.062397 6.117269 0.332113 2.639544 2.476340
7.073014 9.262846 0.592482 2.439188 2.612766
8.050617 13.131247 0.347075 1.953227 1.764210
7.848056 14.891416 -0.719993 0.879095 -0.355412
4.638025 12.390779 -2.467708 -0.845977 -2.480454
-0.778134 7.339509 -2.614517 -2.250927 -3.106925
-4.402025 3.158396 -0.919884 -2.449129 -2.039813
-4.659631 1.959635 0.520869 -1.610874 -0.279480
-2.941582 3.288308 1.124171 -0.637631 1.023739
-0.797472 5.419577 0.918875 -0.355276 1.547279
0.081868 7.778123 -0.107590 -0.455459 1.402137
-1.122366 9.723924 -1.026822 0.003996 0.421377
-3.228547 9.133383 -0.904408 1.068489 -0.970555
-3.887083 5.815527 0.349628 2.068876 -1.267655
-1.938671 3.469626 1.452428 2.484032 0.297329
0.755572 5.597110 1.026644 2.345986 2.369514
1.448210 10.851182 -0.333413 2.298152 2.862872
-0.171678 14.721646 -1.149074 2.699334 1.411945
-2.459972 14.915598 -1.081482 3.174855 -0.652219
-3.983249 12.261522 -0.377788 3.614555 -2.039851
-3.446442 8.460399 1.031670 4.479558 -2.166130
0.053753 5.565748 2.365884 5.297817 -0.977726
4.447023 5.857324 1.619252 4.600474 0.661781
5.145822 8.940845 -0.972669 2.693975 1.114760
1.956723 10.840497 -1.693179 2.038885 -0.088569
0.608376 9.054747 0.564084 3.441019 -1.434692
3.340653 5.781555 1.656574 4.514543 -1.448423
4.719979 4.224561 -0.600990 3.332972 -0.373353
1.142975 5.228669 -2.606000 1.361122 0.578839
-3.427799 7.129391 -1.594661 0.934691 0.490622
-4.171788 7.117445 0.818812 2.197000 -0.197776
-0.795334 5.233688 2.356032 3.689842 0.017732
4.100493 5.152465 2.357539 4.298674 1.477451
7.828887 8.929468 1.345402 3.866792 2.544915
9.821997 14.213706 0.819311 2.969348 1.401590
11.748889 16.429825 1.137751 2.521171 -2.349592
13.849700 11.014024 0.769347 2.873714 -7.098197
14.157818 -2.266224 -0.482111 3.377887 -9.398326
12.296159 -15.514195 -1.259501 3.326902 -7.153408
9.555490 -20.228435 -1.448875 2.542562 -2.807660
6.700366 -18.324413 -1.375339 1.350229 -0.367501
4.136465 -17.374179 -1.223875 0.387237 -0.078325
1.525137 -18.309996 -1.455626 -0.105027 0.398590
-1.574912 -17.448214 -1.553097 -0.414715 1.480886
-3.925280 -14.718272 -0.619600 -0.823102 2.081284
-4.004522 -12.284165 0.408312 -1.346635 2.082935
-3.640690 -10.474403 -0.389453 -1.804860 2.097782
-6.274978 -8.543538 -2.156787 -1.577967 2.384710
-10.349379 -5.800989 -1.371923 -0.109078 2.766976
-9.876497 -2.258133 1.912831 1.481407 2.715022
-4.273996 0.112086 3.124794 1.490716 2.241038
0.104452 1.091244 1.024583 0.447538 2.494503
-0.270621 4.283409 -1.180510 -0.029776 3.407225
-3.513229 9.828842 -1.911061 0.207592 3.130680
-7.129272 12.938498 -1.642520 0.329909 1.346574
-9.267989 12.065054 -0.345539 0.170328 -0.084336
-8.155286 10.441335 1.418544 0.091487 -0.102653
-4.593890 10.503848 1.884665 0.130109 0.586600
-1.716855 12.118507 0.917919 0.253613 0.958411
-0.825939 13.860381 0.090821 0.489795 0.516426
-0.866330 14.187321 -0.090393 0.678833 -0.501011
-0.974820 12.600989 -0.007546 0.775754 -1.387389
-0.547642 9.958042 0.524757 0.998565 -1.465931
1.196402 8.096939 1.171465 1.226276 -0.629177
3.385902 8.417537 0.823022 1.030289 0.374846
3.794917 9.879112 -0.446109 0.343102 0.714832
2.179871 10.505588 -0.934288 -0.258814 0.652768
1.018085 10.843491 -0.167656 -0.233704 0.893705
1.179610 12.373976 0.158844 -0.014314 1.131396
1.019867 14.488903 -0.336261 -0.153703 0.583191
0.058814 15.231776 -0.582770 -0.424213 -0.937620
-1.127897 12.905658 -0.602615 -0.546741 -2.667871
-1.712718 7.962842 0.260840 -0.559724 -3.316741
0.740874 3.498562 2.246931 -1.071252 -2.354329
5.345662 2.088324 1.724728 -3.233421 -0.748342
4.696188 3.011531 -2.703712 -6.390486 0.206509
-4.467392 4.088161 -5.875652 -7.575062 0.266086
-14.698803 4.425898 -3.638156 -5.086824 -0.094688
-16.754853 4.173507 1.561489 -0.719308 -0.586307
-10.114605 2.948254 4.537536 2.515181 -0.981764
-1.525696 0.970403 3.710588 3.522913 -0.691697
3.290074 0.254653 1.047716 2.970458 0.411012
2.858974 2.084372 -1.332030 1.846223 1.361726
-0.574125 4.846744 -1.788525 1.162626 1.203950
-2.659371 5.973537 -0.128226 1.263297 0.192598
-1.294339 4.965423 1.237630 1.422087 -0.622234
0.818318 3.396000 0.654641 1.226894 -0.660785
1.018973 2.686042 -0.324592 1.282158 -0.174947
0.334509 3.251708 -0.211134 1.943863 0.211358
0.518936 4.099356 0.365076 2.698017 -0.017286
1.572426 3.613000 0.625003 2.751959 -0.508915
2.837114 2.329490 0.640333 1.903961 -0.485950
3.959624 2.096481 0.456645 1.008220 -0.112959
4.449149 2.299601 0.004123 0.832210 -0.001529
3.730385 1.518811 -0.770554 0.669524 0.389264
1.292182 2.021955 -1.661961 -0.070922 1.573861
-2.414411 5.676423 -1.923170 -0.524810 2.212975
-5.479278 9.192042 -0.978324 -0.128221 1.154896
-5.748653 9.162942 0.739676 0.540669 -0.558916
-3.168393 6.616935 1.593746 0.796852 -1.353571
-0.630398 4.332445 0.784229 0.606564 -0.954475
0.000000 3.566565 0.035881 0.451926 0.000000
0.000000 -0.686956 -1.374302 -3.302379 0.000000
-2.328253 -0.681988 -0.821142 -2.826481 0.167325
-3.001161 -0.487632 0.095203 -1.771962 0.424526
-2.412990 0.101446 0.389227 -0.828615 0.714022
-1.699385 1.020601 0.341810 -0.305043 0.951203
-0.966836 2.263148 0.424306 -0.240735 1.071252
-0.018216 3.847226 0.493026 -0.560839 0.844555
0.771479 4.904521 0.248348 -0.803364 0.054255
0.859075 4.200728 -0.139446 -0.527718 -0.911506
0.382358 2.042918 -0.307766 0.014869 -1.279067
-0.317217 0.283336 -0.423508 0.248525 -0.835272
-1.258481 0.130613 -0.461915 0.304481 -0.260127
-1.695257 0.587631 0.114947 0.745992 -0.230334
-0.895745 0.002865 0.561882 1.164541 -0.420415
-0.149032 -0.971487 0.091833 0.778070 -0.120823
-0.506792 -0.583463 -0.356462 -0.011052 0.420991
-1.058005 0.700551 -0.123413 -0.211206 0.429751
-0.886041 1.197239 0.260599 0.430249 -0.100347
-0.084038 0.384393 0.549829 1.373128 -0.553791
1.277463 -0.858991 0.804046 2.012254 -0.442586
2.678613 -1.266451 0.476138 2.271399 0.094365
2.682411 -0.696648 -0.525639 2.403534 0.612586
0.918372 0.422739 -1.079706 2.441489 0.884361
-0.676202 1.687505 -0.370905 2.472110 0.820234
-0.301613 2.482497 0.672365 2.533409 0.512253
1.383815 2.575518 0.888784 2.433011 0.277473
2.788370 2.529971 0.518287 2.340264 0.344990
3.330574 3.111694 -0.032659 2.342863 0.532941
2.453894 4.383791 -0.853533 2.203944 0.291274
0.639531 4.925489 -0.719935 2.366891 -0.685271
0.582350 3.235421 0.731593 2.754481 -1.817268
2.864355 -0.164307 1.272642 2.106220 -2.122032
4.324865 -3.184723 0.057724 0.500573 -1.210850
3.020298 -3.956033 -1.260257 -0.619262 0.463755
-0.349346 -1.913860 -2.091616 -1.005538 1.944163
-4.867716 1.620526 -2.316232 -1.156222 2.455850
-8.550132 4.756328 -1.176518 -0.869741 2.012275
-9.020953 6.645828 0.683460 -0.006155 1.059347
-6.571537 6.994574 1.560202 0.919566 0.024127
-3.622225 5.774430 1.325326 1.577317 -0.535534
-1.355058 4.302661 1.009325 1.894291 -0.170253
0.539650 4.446834 0.881775 1.846929 0.782918
2.113486 6.544339 0.658582 1.786071 1.354383
3.125642 8.894451 0.378348 1.877613 0.899919
3.768305 9.291151 0.318736 1.637629 -0.117616
4.103746 8.032837 -0.148001 0.697159 -0.678906
2.376717 7.076317 -1.692049 -0.574269 -0.744314
-2.053349 6.149077 -2.441023 -1.124788 -0.719099
-5.655992 5.044200 -0.914256 -0.338056 -0.316773
-5.587602 5.356773 0.775483 0.962710 0.262627
-3.902394 6.573279 0.666591 1.715480 0.200165
-3.319545 6.572085 0.008809 2.029910 -0.371978
