# r2_raw  r3_raw  r4_raw  r5_raw  r6_raw
11710216592 -6937226023 -6702581152 -380815760 -4663456911
-853371568 -14015824514 -4686737584 -2021114735 -4948074104
-4877037502 -20672972277 313998814 -627315510 -3218178917
-1994421911 -23154888048 2035161296 950125075 169438153
1723119417 -18757911362 1771183625 1575568362 2823493541
5033275468 -11718221531 1688547464 1282055323 2077377630
7366554095 -10799790877 147567118 88373300 -1087005538
3618969754 -16989541554 -4104065047 -1212250712 -2286588465
-6196289136 -20800208666 -4547856157 106132088 -85097801
-9476537829 -17457685974 1781310650 3554923397 2071411580
-1030451472 -13592394627 5637312905 3918359348 2111950642
7035195604 -12199496061 1543827937 747964235 1933888049
3487332007 -9690057512 -4681351341 -1134389603 1844218791
-8483726834 -8905919720 -6574259020 110721942 1514127278
-19625109256 -9530697699 -4353918928 2571348216 3059714989
-24243081028 -3238830201 -93028541 4606172908 5345060624
-18905875855 7460406048 5737360684 5772956903 3715237663
-2806406368 9738565316 9776522847 5757267993 -1375809774
13812864596 2226954301 5454086900 4178511330 -4696442566
14458754424 -5683704497 -4884708177 1564308238 -4447173555
-606923877 -10092078986 -8393222941 -440073516 -2647743275
-10838379181 -11675156900 -987903288 -984798520 -411974832
-5790856113 -9208364304 4825745038 -1970176208 1018094336
1916311460 -7096278103 1956777821 -3611401079 617411791
215681432 -8757304285 -3359158094 -2822839813 799087759
-8609128403 -6743948729 -4668849421 760294010 2276629113
-14518184937 197108023 -687471075 4244843337 1025812780
-10521686702 -344179057 4235127528 6013068811 -3254709818
-1835218896 -10078856024 3655106542 6678671166 -5037536943
1819092040 -17336103276 194459828 7599360747 -2656152194
261690675 -17294664331 -1571336184 8221241174 548613483
-4334950915 -13294243107 -3087311488 7149866495 2007366437
-10391654673 -10194646824 -2339541552 6000646143 1615304397
-11279742222 -10769823726 1492153624 6475023429 1602554456
-7019588844 -10215361821 1948132816 7721440803 3732649592
-5481781226 -2480492148 -214433035 10194359528 5579920311
-5058567451 7143840043 1361989632 14017436748 3621204511
947275494 9081348666 4362517586 16099921155 -840206966
9285912702 3214161712 3305853545 14545781163 -3864781312
12198509072 -5400994342 -356869987 10485896095 -3258295666
8757317113 -9927699225 -2805976304 5242761936 1168536539
2369857867 -4218901108 -3404934204 111950560 6297408497
-3085145356 7839241148 -1687950797 -2841300393 8295440559
-2953252213 18267768975 1893117104 -2778272396 7026025564
2769584456 25003837444 3304411701 -1940505565 4277071573
7317938483 28193635742 886840772 -2535204128 835663408
5688917153 27000638052 -2359866635 -3770158688 -2851623610
-589852412 21179509114 -3542785652 -3777160886 -5865896647
-6046878399 11385547609 -1533701983 -2105758904 -6869891352
-5659746960 1703857691 1875449622 144296657 -4643626782
0 -2239403340 3429156444 1187788388 0
0 23802766564 -4536387354 3045782348 0
-7958845208 23544033248 -3073287790 4212615843 82087070
-11224763520 23341571753 -217591008 5825627726 543488159
-9571565782 24277683978 1643134719 6071076222 1239795253
-5886117477 26584760696 1926132038 5694625144 1511835473
-2329474089 28587938725 1661967099 5063146828 1014003360
535878186 29051029328 1128010186 3774371530 278784647
1960851375 28175229006 319273910 2223531789 62232550
2414047196 27540638816 328871328 1815199144 802205044
3757459617 29497439743 980709874 3188329939 1809154328
5404874492 33398522827 428473411 4797734276 1502287443
4784772321 35116220109 -1017762223 4711255518 -366929079
2165351802 32571119191 -1410069633 2863167844 -2181355948
200536025 27942222589 -398988684 882278744 -2337228555
1330627367 25132932255 1672282478 471578959 -927953858
6748444868 25218738435 3561944421 667548208 825351144
13282150706 27124976270 2448156419 -1267726207 2362542566
15075857839 31012178420 -549305636 -4596089341 3448147750
13158103141 36558614258 -800819789 -5916398218 3161461430
13490391061 40165461523 1145998700 -5292680124 1171546378
16515067499 39268753999 1515584875 -5368910012 -1017850348
17736472849 36040413715 -513529709 -7273152196 -1907583763
13891981723 33915071422 -3250323229 -10194858082 -1896415587
5703408735 33170017416 -4664288387 -12696798366 -2432470729
-2956425000 30991749536 -3723951595 -14042608497 -4185391414
-8069959351 24663352435 -1326380550 -14307572017 -5939596457
-8426301035 16268789836 883198779 -13617480287 -5945722632
-5330257567 10746862186 2126629267 -11898080928 -4715444984
-1284645853 7777309382 1679312885 -9609658053 -4216390657
-289965291 3206911395 -949431438 -8040787624 -4371500097
-5210891996 -2476128262 -3757322308 -7223846546 -3524807433
-12863932744 -6078843648 -3301618798 -4789786576 -1424517265
-15932943950 -5972222212 460711285 -600716977 1048093800
-12207859144 -2850158194 2671230417 1468444677 2806327418
-8218369354 857162324 924003651 142286809 3842803923
-8456142084 4976033831 -716307913 -1097052662 4879027256
-8347970250 10891377417 1355906924 1217803059 5888851422
-2133126103 19168616291 4658309689 6396416963 5655173729
7290459546 26005181768 4022283738 9662874653 3112596718
11492444737 26449541159 166598962 8646893310 -77701028
8930968529 22835922658 -2326165633 4987054699 -1408195335
3829160523 20176313838 -2630477392 190665686 -823805185
-890183455 20583895637 -2108662794 -3382117053 158676250
-4090875300 23582485392 -909379167 -3378004221 -582662696
-3552903606 22620677954 1696018536 -747781497 -3470552376
1301853214 14584727477 2471394968 1019219123 -5118632929
2657964823 6863983519 -1598373124 64031323 -3402378197
-4053657313 5107458398 -4320415303 -1171251295 -304519166
-9691314956 7169004173 -459562328 -306258788 2009484419
-5241844784 10501608535 4378460953 1297903229 3645537853
3133623756 16223593859 2919497182 1532524621 4576188515
3481194876 23349809741 -2492477574 810589479 3386760074
-3011990057 26322897740 -2750299510 1498533346 167313601
-2203512085 23245872811 4057605734 3890407984 -2682154175
11199054329 18417028020 8272967289 4432767141 -3917310754
24788384035 14043823529 4452031530 820863544 -4553077049
26411757544 8342421388 -2707600060 -4749669418 -4831800725
15836381016 1377860525 -7242085735 -8445242081 -3495266282
517733418 -3240892862 -7754670078 -8446476929 406652828
-13838519859 -591161574 -6659611497 -5509260019 5976403999
-25172718830 11645657575 -4413301340 -920886897 10088285717
-29098778211 28038527094 913001985 4474857050 9355702014
-20139788733 37520399354 8133411980 9438353573 4425045449
1859473803 37035565766 13469905522 11982226024 -270285800
29189899553 33277545879 12985847806 10339676531 -2670251037
48040651498 29123457510 5047835113 4886666103 -3925261355
47338317990 23412631691 -5532985057 -1205114745 -4188938243
30502058094 18749232197 -10077222247 -4211849709 -3166060887
13230496283 16692161111 -6480059074 -3438951124 -2040864299
5802169359 15406952020 -1344240274 -1253448224 -1392490230
4909187448 14679834110 -146781608 160426263 -1050661056
3347380885 14409284693 -1364010102 538631295 -1343935630
541050605 12480645017 -997898682 1162352908 -2026042476
574453518 9120491251 1074806308 2863273721 -1931576869
3974527582 7315788772 2002257310 4228867704 -1020085201
7189955481 7313468638 1120584243 3623989069 -356885395
8750300685 7896937678 775959446 2127055659 -349414340
10851902508 8235173310 1265878823 1014797624 -1224904578
11967275747 6130812038 -676308711 -643058976 -2593909789
7001573195 873545996 -4097204114 -2566226767 -2820856857
-1489236133 -4054718581 -3619622924 -2942225585 -462386729
-5015730173 -3323881892 133943209 -1782514574 3822942805
-2305122538 4566168220 2123458504 -231516853 7474232456
2261468471 15950108609 2549436606 1698643641 8693099133
8159730822 26890690295 3484811546 3619380233 7301464980
14791717337 34702603816 2747186276 3543509230 3704983533
16418504565 36257927308 -1526116413 267136234 -1102785466
8194288762 30835991578 -6455539668 -4455637302 -4926595493
-6738427033 22903801925 -7848992457 -7424377776 -6640564124
-19709375705 15085800692 -4673791990 -7360054710 -7207906050
-23931604273 5792969748 512467477 -6031687561 -6530326257
-19201512077 -2120191442 3804605867 -5515081133 -3375149568
-12377705325 -2934384845 2348641193 -5720527250 995297278
-13030863883 2474338759 -3314422563 -5229556006 3771290580
-23805485721 9616846587 -6546581225 -2514214897 3831729316
-33153901404 14029708283 -1767728415 2595132377 1682954406
-28962038870 12609669562 5654153016 8833535128 -364018434
-15275834899 8365078720 6857178379 14752935525 463086761
-7067568444 8867994705 702326515 17626532187 4064065573
-12112722383 17123594982 -4839665005 16359952719 7199900936
-20145985826 28195419682 -2048857184 15064704192 7446450009
-17271566260 38193803807 4642191940 17027315285 4681617875
-5063775488 43890491490 6793961023 19497253780 -1645900929
7419145500 36027606225 5711392621 18713781716 -9203822988
17236515599 15837777587 3946597408 14581174034 -11200652260
21876814205 2046076593 636595809 9512266870 -6042695547
21211268641 4394514021 -738098135 5894136815 -1433849485
20006509701 9097795039 -761409616 3249388549 -3145625757
15306336329 2241121101 -4503227263 -64977286 -7139691467
2798365324 -10771210274 -7268940207 -2512234436 -7449364785
-8681849745 -18937116137 -3366000680 -1957982509 -4263254183
-9498493055 -20875288076 2220231452 820586542 -545534636
-2436807064 -18278433579 4285746871 3822943605 2294334560
4913559329 -12150447743 2808062914 4844769282 3036175650
7848511739 -7027045416 279315128 3372801465 786445798
6729988432 -9267171875 -1270906950 1444320248 -2521903027
2995412658 -17782719901 -2571531485 312859368 -2459711182
-2543152708 -20014947020 -2571408747 198075523 1478202265
-4906134777 -11620719974 640789031 1247352111 3294817778
160599356 -6937157689 4174978153 1856840957 762302572
7891069239 -11264344283 2548750309 119494514 -655759859
6732841571 -13510910234 -3789967328 -2671595559 1277901619
-4354083465 -10429288590 -6211665208 -2684932649 3722231460
-13591487653 -4971557341 -2699927048 -38757659 5584442429
-15265542625 4283044224 577294218 1120127127 5868532709
-12241581115 13251313237 2679880410 -599988419 2330612079
-4212367512 12435017523 5382078071 -2738217503 -3424739269
5510621406 2244437460 3170261977 -3855707709 -6628235910
3977206627 -8166319632 -5012871781 -4223945015 -5609656845
-10083824344 -12990878948 -7264562908 -2758273668 -2475718129
-16966229588 -11890568662 1156104741 838461857 -40672478
-7565908281 -9490252802 6894627647 2418857767 172502868
4000518581 -11110144051 3953718100 747503984 -5423164
6665106264 -13186081007 -1112783841 -746540408 2225509843
478031013 -7603399969 -4819411071 -1198098025 5319157345
-9658150517 3499572069 -4557036602 -580175753 4750994380
-13408920516 7840045826 1236533658 2437884794 441077502
-6452119965 2516140317 4868784746 5755078678 -2457047959
1438718177 -2808388333 2510194100 6200494114 -1879331259
2445977312 -3938898627 -1447881367 4023846972 -113769998
-3464138676 -2834133755 -4163423923 2160950012 1505490118
-10680988954 288384766 -2136422425 3452763922 2503626685
-8805167643 2652954625 4051404939 6203772262 2955803555
1742412897 4017757009 5289719811 6303918276 4812941050
7389835832 12078379493 30359380 4473665409 7286561002
3482748385 25126710071 -3060262016 3885842162 5810152807
-1136919981 30825067694 -1191018368 5086991705 111276315
-1245418350 25830288970 724759340 6873395157 -5577953405
830831542 14177610392 1385916962 7475824573 -8292572830
4197497394 1521424489 1903224122 4934827445 -6736929193
7138541211 -4620384276 807161397 -828593428 -2175349242
7372357074 -2379132481 -290973724 -6783968372 2047147097
7438119579 4088154097 524101557 -10305433043 3635663237
8385976702 9598304448 26535572 -12154979415 2603478686
5877711156 11325346097 -2663934883 -12869882482 558642989
-1587372814 10187990164 -4534220102 -11406453698 -1120749778
-10577863926 7660306156 -4152546491 -8002771826 -2051355815
-15723708912 4322552347 -552144866 -3385345391 -2063555854
-11721867855 1978160165 4479197255 1263098237 -1158034244
0 1392797976 6729626798 3319335654 0
0 20360345632 -3545614026 -6250022902 0
-6761836169 21512128344 -3105294994 -6171761169 1458826213
-11349010075 24031561180 -1276877440 -5335740357 2439888762
-11424861246 27467405279 1129968828 -3240339692 2936283622
-8046552358 31951396771 2024313536 -770995249 2376262536
-4065513631 34587714516 1950277420 557995030 376130021
-497468259 32612653901 1581393433 -296396078 -1657921051
2140966269 27629907903 1137642545 -2518000070 -1631206750
4483139033 25268262799 1300008890 -3860354930 821735664
6795531612 29480294547 755228063 -3470770506 3231303851
6126993204 36799110479 -1579733719 -2101412314 2671347518
1069625172 39560267326 -3158892500 -772485170 -667041746
-4378900679 34828115008 -1943754829 -390805635 -3634239265
-5468635355 27518421812 898568544 -483045581 -3685280317
-1093532882 24718781072 3362603520 6077569 -2086889027
6860487705 25108922900 4408128161 -71956205 -1835509314
14597084959 22076570338 2965118656 -2860716524 -2407255987
17392911565 17557224245 -178966039 -7207091292 -1069158322
15059584150 18967731307 -1744135461 -9260121547 1071844661
12312078568 23940961867 -780828592 -7985564599 529723093
11877993790 24113889609 152518895 -6435851966 -2461919835
11318965927 17929501099 -1008674568 -7129668671 -4683668083
6725136068 10711160787 -3629670438 -9052092239 -4492539122
-2628776206 6782113265 -5483920817 -9750924628 -3118379414
-13003853521 5450207558 -4437579890 -7901078260 -2446616023
-18269024087 3030013256 -615952805 -4344154025 -2568176480
-15693123971 -737240618 2939976186 -1199829396 -1947419444
-8686170536 -1658549925 3698490218 897569643 -646893830
-2927307275 -94381219 1873903351 2540151824 -628228287
-1819806667 -1834833552 -720168903 3497360136 -1524412332
-5050468930 -6357901655 -2297634392 3723986155 -396341673
-9395986667 -6013010889 -1744967015 4835776218 2900148686
-10850963648 1227415900 357805231 7110884186 5067109356
-8555553065 8117029126 1662403516 8516587645 4645394006
-5247305746 10400550867 1578293218 8709766308 4366502054
-1769504075 13322045991 2213553255 9196981566 6349930165
4362244277 22589402900 3913538793 10264573219 8781850530
12114771430 36855671832 3339522192 10655390895 7850224374
15312231276 46076434463 -380667154 9548121630 2281157711
11386878124 43366641235 -3095867891 7564750604 -4230883200
5191666378 32841057315 -2730473396 4627827674 -7944031389
1558419977 20272623799 -887631652 73629459 -7849864932
762395513 11465849600 -346831719 -5086849056 -4493282757
-1683955429 11296153462 -2179714172 -8373852823 -1028990075
-6185882704 14731435338 -1555033746 -7169991281 -857994679
-6292895447 12620568843 1161434758 -3447522415 -2626906672
-4647377595 5772982213 -207823907 -1632155358 -2028308139
-7356964983 3920334660 -1947225038 -435469786 1497092067
-8323966322 9801325217 1832158325 2383799413 4187065978
204137142 16567863742 6130852207 4128100152 4269177629
10905905563 20650362373 3359098467 2352083420 3261814016
10231052919 23409221415 -3962616635 -1226209480 2207760692
-702041018 25641002355 -5588078758 -2689221069 864799630
-6057941973 26750455360 822155289 -771179755 -1364706264
1098894157 24326537342 5293176527 1411636323 -4479644873
9672517804 16248421446 2529226631 1486463519 -6886022938
9636433338 4986063241 -2279647388 1333510886 -6169871158
3291460025 -2499297944 -3321033870 4190010256 -1814577953
-1010694532 -1867852388 -836264093 9263883958 4169057780
-1120171390 6397588121 175069946 12059948370 9778111772
-2544433054 21630533263 -1830771246 10773019719 13453295331
-7314640663 40990774435 -2379092795 8513923801 12955454116
-8231792930 56149554849 2206908336 8979539541 7583011652
2877458706 60404741415 8688598312 10773356695 -68330037
22261663780 54006637408 9636028361 9672225176 -6540772913
35841332034 40808531291 3316182993 6192371121 -9522091518
34709348148 27197412990 -4032536702 4472119419 -8166755495
23540748458 20443326424 -6272164282 5475242890 -4460135165
13614042278 20225587809 -3234199618 6594393692 -2091335719
10856529929 20191978593 75364906 5561266689 -2019194713
11046915212 17663921419 -416979134 2291546604 -2644357460
7876347390 13937762080 -2556536428 -1285984738 -2675749000
2815950110 10802560520 -1972673887 -2903286730 -1853634228
1289334000 9857720642 394798293 -2414460205 -781818039
3125215517 10667549575 1110307179 -1440509207 -556213052
4826055981 10283201235 656097394 -1041005717 -1287604220
5972729780 8583059066 644644292 -1378529665 -2066164578
7131765779 6638877509 368474935 -2254083925 -3161245324
6343034023 1806154850 -1400392676 -3237031659 -4252613011
1747263366 -5546135317 -2845785443 -3532279841 -3258494641
-2097415446 -9438463232 -353408660 -2488955707 501532232
1632376701 -5956852514 3882474895 -1219276544 5015188196
10779816443 3457006240 4719961318 -1328478887 7867390546
18400901478 15183601440 2880912129 -2930291147 7833671728
21865916626 24901836564 600094129 -6123702047 4663662548
19913661840 28508879413 -2718667053 -10304772501 -686291439
10826953038 23513787711 -6211399149 -13405646464 -6158297172
-3285413609 11494135149 -7566614690 -14637318174 -8982322563
-17784508717 -388626548 -6771572587 -14875601054 -8323162217
-28800557790 -7647973859 -3930319215 -14117075287 -6455468153
-31511578866 -13517949242 1606034337 -12137733693 -4791923419
-23088955082 -19305030518 6391022885 -10583912940 -1938370003
-10810516074 -20622737216 4902391691 -10772755734 2849941592
-7620241577 -14652430075 -2041317128 -10642740936 8194646739
-17105241682 -1292531938 -6498911221 -7413625561 12022505250
-27072763658 15329493851 -2275411908 -1162387536 12466709011
-23342232091 28562290784 5834725344 5785419940 10165250420
-8431130379 36633890874 7734982807 10603492759 7463566535
1297134419 41255479535 1258525790 11065331999 5960589130
-2900776692 45660035967 -4336591157 8726808521 6159582922
-9508204101 53810201152 -1148373477 7697664540 6405795000
-6701609899 64451146544 2944538033 6938856054 3419115147
-3368519407 68276250565 -436539370 3286951312 -4146192525
-7085724796 56230484531 -2018572329 522855842 -12045792287
-6164928860 33842233010 3461172934 2670919592 -13884273786
4391271015 18258853351 6028795425 5864114533 -9545728342
13077336533 16076133566 2131548854 5059587822 -6213887652
12043386849 13682886272 -2949048735 1168639946 -8037869265
2871510541 696459610 -5781827205 -1106372128 -10120158835
-7630111203 -13698951625 -4134067713 -67047235 -7660801094
-11036095783 -19534399846 911579977 1375291720 -2601587787
-5077236370 -17937645241 4611596191 1762952571 1678237611
4323135948 -11665137398 4309924828 1928030729 3620644835
9727949471 -4773571178 869963906 1288460868 2318877996
7925296156 -2911579958 -2355859971 -442188885 -1323215950
2735744008 -8445287103 -2273743231 -1526141348 -4518671989
509112351 -18373457355 20961213 -1517405749 -4118877969
1416367798 -22527771528 341669202 -2921374215 -10717650
303748113 -15951725117 -1322323453 -5548916031 2624219379
-1210286820 -9911067684 662338341 -5078621225 583261410
3711488005 -13395851265 3646549719 -2694173871 -2177797624
8375395745 -20208788552 145493906 -4007000985 -1242324492
3569224148 -21132987214 -4277699388 -7541047042 2630585605
-4984737114 -14169691799 -3792092711 -8760207113 5997261060
-10981268043 -2853687321 -2483901526 -7968364477 5924340911
-14555041843 5200912084 -634746433 -6837114950 1598762652
-11556603027 2739828849 3852769326 -5889132035 -4198139590
-2738881328 -9085175434 3677485811 -6297110342 -6705526515
-2266954054 -20635485969 -3651459040 -7347698258 -3547120418
-13618445060 -21203274703 -6058516501 -5124730753 2676460045
-19192637439 -9548684688 1174662357 1112354943 5599028447
-10122437242 -106817135 6928559247 6142967858 2414770198
3520731194 -3306523458 6125366837 6245600768 -1479664143
11791658251 -10753569422 1928172836 2684547480 -610346225
10020055587 -10330274638 -3765443840 -1552128556 3638725442
-902457259 -438235929 -6277502209 -3160192456 6041608416
-9246771087 9800271369 -1211363556 -528002796 3671002439
-5715232380 11034152305 3955772105 2461879742 -959507052
1548189502 4717289020 2574527649 1293623800 -3660999575
2823603863 -3092132049 -1173012743 -2623143775 -2687627598
-1945220806 -6081589525 -3335817274 -4717015796 1477213749
-7791301087 871419071 -1785970070 -2725383978 5196578622
-5658440945 10365191575 4299732519 1123903270 4966829215
7229409213 12844085064 7520093135 2196114492 3623358220
17563953379 15290404877 1815988842 -1155768536 4291676253
13377763267 22904547277 -5287451173 -5637177717 3985874602
1282223877 28167981662 -5989126817 -7273176013 638261418
-8600321844 26811517722 -4076453699 -5764574741 -3971986710
-14526020716 19147052085 -1577235214 -2601071752 -8005869810
-13525274068 6482725153 2647052013 180984428 -9760311269
-5853137597 -6285813772 4523940097 -167068377 -8202728142
2202517346 -13720122557 3386200546 -3474132152 -4464248891
7394227669 -14684350108 1855378746 -7125398133 -1157506521
8887628970 -13723614878 -471795273 -9558617162 637840043
5351039374 -12806875012 -3024519046 -9578983089 2298173843
-2069073725 -9145335153 -4171097772 -6660497032 4104585607
-9932082301 -3205919296 -3428461915 -2220967887 5031328960
-13648470658 3139003082 52496542 2336954300 4820035290
-9471525653 9201102076 3910726628 5688443466 3169843632
0 12001025372 5254615876 6829739260 0
0 3750310870 -1633787300 -8946179740 0
-3399101336 3840335642 -1776359520 -9892549484 1812613476
-6303965332 6356221500 -863225865 -10669479143 4380259415
-6388358925 13786980391 657519842 -9295485096 6400166305
-5241061921 23909073758 203474888 -6766313987 5772372489
-5587300773 30637961200 -334083645 -4224400634 2085577873
-5185447018 29000715494 1002191036 -2836991948 -2210942606
-906885591 21022147327 3346559700 -3359328269 -3531142287
7141968910 15172857164 4367000013 -5463170898 -939755586
13409139909 17010542634 1263463801 -8297235293 2805958134
10121213489 24624053559 -4552024212 -9504137094 4345347558
-2067992706 31431292343 -6812716421 -7048936697 2565526908
-12546694828 31762533058 -2997970302 -2632457715 -408699170
-12700114087 28082559625 2578027101 920630942 -1612048241
-5189387589 27130911722 4226627121 2159730306 -1835253105
1593013192 26474532267 2504612951 1196487161 -3653182343
5335657197 18902654201 1578967447 -253166643 -5317522587
8617786877 9233352936 1668756843 -557342760 -2841710290
10948632828 9636909319 379174410 708024541 1998518502
9652331369 18930787577 -1581907317 3400290703 3294306915
5640631795 24089912557 -2150346007 6387882212 -130379747
1900152272 19245250002 -1529948273 8444960732 -3705557371
-933353495 10925254078 -1517274111 9492428543 -3795313539
-5077721845 6829891739 -2751581857 9845967890 -1201169190
-11118810960 8922779476 -2900074687 10773799384 1104611621
-14183154396 12686633551 305977964 12766075357 1128917653
-9439021936 13043385939 4182008612 13398011175 144937658
-616437211 12324580646 3914374137 11167670659 -134886587
3421042453 12881475849 -21006416 8141063446 -572634704
543551541 10931004623 -2227012722 6914305474 -1245087493
-2698729910 6816905198 -714738102 7461959784 236160243
-2367297627 8119286320 716451653 7849978824 3875605203
-1373953161 16602981905 76923843 7210990026 6194418029
-1706402534 24482773060 -144412900 6758653469 5930374881
-354239930 28544171605 1820428350 7888762387 5842077377
6229161206 34424126127 4799138470 9869810137 7055461580
17060745025 44492307232 5429798168 9581003070 7219083816
23500477344 54525643599 319198906 5474288841 4178041960
17092073527 57884298208 -6397477770 1244947329 -1748945882
1744532313 51695061725 -8193468038 -27252448 -7921224795
-11964868500 38379868865 -5034962502 431822849 -12057925081
-16127976633 21424360823 1124399357 1301564507 -12974071632
-9043603717 5430494137 5123671666 160618440 -10081119956
-1224932844 -3192901822 1886896685 -4417917947 -4512652805
-2091935980 -1620242080 -2044916570 -7674337804 -33764186
-5636667201 2017507627 -974150480 -6264588073 940617579
-5468871349 622630032 821132641 -2942566375 1829165126
-3468900753 2907344026 1043919113 -324088639 4995593778
-490890868 13689939587 2388315612 1069745431 6300345372
6285806625 22203341711 4195929783 596608720 3393291454
13007920617 21797379607 1661599870 -1880768986 -135231857
10315757427 17093804332 -4354682518 -4998778810 -746250265
-1108158429 16024862899 -5988348663 -6157313549 1217348376
-8601257699 21363692794 -964738207 -3685073950 2118232631
-5586099956 25588511710 3255092830 530610415 -337058377
802459742 20880353259 2667573877 3356101927 -3093177215
4112230775 11863291314 826529932 4953662564 -1352477286
5324292261 11440701762 735212081 7840937249 4500894622
8125552234 22582225727 2143340129 11946888843 9058788277
12973396612 35589508899 2333792725 13512846998 9911619732
15281375438 45487479275 -343013646 10148437963 9348436645
11548085381 55788132714 -3096006209 4231461763 8355591571
5748989444 66760191375 -2048648811 -237012678 4847619453
5673663348 70928417804 2101062693 -2519605338 -2005273285
12668941627 62007384421 4336982380 -4101657458 -8605058454
19690495631 44980396470 2246239653 -4281677353 -10168934327
20524874438 32735473108 -1289114023 -1252576420 -6495090085
15801356544 31652289216 -3054129754 3150552474 -2708547658
10311354940 34313714201 -2108663074 4976166048 -3204735446
7832271482 30286634296 -585328026 2634447450 -6594743806
6387008367 18953098396 -1150160099 -1986928118 -8562739056
3003849187 7460106918 -1919247822 -5367810187 -7207361815
412068680 1066715391 -384223157 -6503210770 -4030844128
1198112665 -257030592 856229928 -7094730910 -1144405781
2074790684 1433783581 -169523571 -7104245909 300159826
945584657 3400275547 -598296209 -5326769825 42527014
513548198 3645123356 175264751 -3243898955 -1286948389
821369531 1526773632 -68268100 -2491042993 -3034057269
-57194417 -3852161770 -755359115 -1871881966 -4118293108
-1193480548 -10724611059 -72160498 -1050463165 -2949355608
1211908659 -13400616358 2785733660 -1082989066 406685762
9877759369 -9416928756 5597513965 -2089312248 3426895208
20710934105 -2278544031 4717091980 -4247758872 4028283008
26275449325 3739302428 746590987 -7981502955 1880345718
23552614382 4568761328 -3337121765 -12763441298 -2040429473
13322844788 -888649826 -6863892300 -16508987873 -5558401869
-2577554687 -9490587460 -8598511224 -16516323468 -7406200743
-18232378040 -18841469021 -6628058314 -12975952312 -7628319897
-28350190427 -27425301697 -3736781278 -10088705798 -6400748039
-34053147342 -33146375776 -1987776823 -9851986529 -4308959565
-34503814953 -36202835829 2173476540 -9407026166 -2230745894
-24178923502 -38510165326 8087612627 -7561632432 163544014
-6092120275 -39228884289 9001187399 -6522487896 4423722974
6863510954 -33223712548 3351338930 -6599903977 10864273993
6935886076 -15995458181 -2723077413 -6637606349 16645800127
848816577 8030277676 -2233036960 -6472945370 17863270858
1250858427 28507183443 2597956624 -6699314046 14169326839
7899129008 39880233801 2970278349 -7858044169 8613991086
9162432765 42631551881 -1942185570 -9304763635 4734763213
1892111134 43682425871 -4321681120 -9912310120 4358322510
-4278232012 51072405692 -1451070475 -10129739752 4340423005
-5860736930 59071557031 -1305854086 -12256465233 110129652
-13285555453 54989759801 -6231334500 -15642706030 -6523416177
-25731791945 40422844740 -4410946698 -14584903351 -9661415449
-24895401112 27775335539 5498757097 -7500977047 -8129988070
-8919340856 22815376119 8691057642 -1295453407 -5960046454
2117739045 20632142652 1652074581 -1121406365 -6765799888
-1707192229 12063780866 -4542260781 -3282405737 -9402080743
-11270808336 -2283676580 -4309777371 -2370624987 -9409073858
-16118449745 -12380463268 -408037157 544741642 -6079163773
-12245382403 -15595700973 4315576975 1810958719 -2420991007
-558008560 -15235754044 6882266824 798022556 113794188
11009102769 -12024496726 3981570474 -1979425281 999576955
12879711125 -9199643010 -2147626803 -5330062734 -442881020
4574654905 -10806995207 -5485043071 -7081354743 -3071506075
-5187778894 -16776498947 -3632352912 -6453441178 -4870283694
-7838411161 -24686932839 1020188315 -4415886492 -4445219814
-2984446427 -29800322153 3077661853 -3366026930 -1614164600
691925548 -28084673753 257949714 -4596711746 1423191808
-767108900 -21918717776 -883986875 -4885286684 1600669370
-110918049 -19848741491 1587934692 -2593875937 -1370536212
3533219450 -26684576742 1467522402 -1551354201 -3231755567
4123795390 -34059138674 -754832648 -3711755985 -401300672
1185088159 -31589675454 -2155174013 -6261722217 4805918143
-5005979106 -19689186753 -4199474013 -6519018532 7263902884
-13890609698 -7349760943 -3922156123 -4115359015 4266944295
-16561694965 -5107926159 1773658517 -1119028567 -2285257457
-8641822147 -16789637947 5103586201 -651100985 -6334102333
-1548627482 -31482752802 1380513072 -2465636075 -2450497326
-2629658889 -30250509449 -1699484487 -3197966605 6785364277
-5229054690 -9736948668 -619394986 -1612566351 11230969670
-4641014514 8450684684 1144900308 1124883830 5861899277
-452559282 7111229134 3164059247 2802211385 -2278569065
6973571071 -5753425350 3858585723 1742457811 -4499752270
11631758121 -13343044468 197698993 -1282991493 -192531372
6946376722 -7668212077 -4484955081 -3800323076 4939496944
-2274097496 5487186784 -3868891815 -3838528921 4822618706
-6455826259 11062044430 -549760553 -2583872719 -640498323
-6108248027 3339984641 665047808 -2329100372 -5501222384
-3972694491 -9566545253 1653799871 -2809670458 -4874415015
28758834 -15424976340 1957289411 -3275917694 992026608
2326866396 -6651793377 379183360 -3666953331 6484329198
3920741015 7565255809 2042167400 -3414141263 5810485404
11876595436 11465127987 5515005031 -3717120798 1332804321
20327920196 7286338848 1684948795 -7093271416 -866326193
15821350379 5125360915 -5786203748 -11901500604 -403640388
1382008416 5967031018 -7800019104 -14107365257 42688785
-13363804230 6885248015 -7103572800 -12923103262 -473342680
-25819975599 6973488705 -4909566537 -8285622074 -1889583864
-30008959216 4780117107 1086330626 -1043408700 -4356455056
-22386522910 -2395381633 6074223048 4429707475 -6594838335
-8973731814 -12290248858 6822076814 5166591951 -6527763650
