# v_p0  v_p1  v_p2
109.695683 -4.268468 -1.182230
108.439643 -5.137944 -1.400913
107.442962 -5.601080 -1.542435
104.832167 -5.865636 -1.323922
103.670134 -5.877148 -1.158152
102.965603 -4.876980 -1.260874
100.076839 -4.421384 -1.048960
98.688841 -3.220568 -1.196250
97.469315 -2.857548 -1.092145
98.331847 -2.174148 -1.474137
99.275782 -1.336796 -1.797530
98.444679 -1.412972 -1.746612
98.412023 -0.593432 -1.808935
100.067070 0.209452 -1.932781
98.258554 0.418124 -1.090360
97.951233 0.050660 -0.610145
97.731986 -0.092096 -0.369612
97.643188 -0.152848 -0.437889
96.686636 -0.524292 -0.182522
98.821958 -2.209540 -0.364892
98.948537 -2.851048 -0.219261
100.676957 -3.491328 -0.762367
99.060671 -2.794248 -0.490007
97.070885 -2.572344 -0.425333
95.619155 -1.854544 -0.406516
95.578755 -2.713220 -0.219405
94.292302 -3.241540 -0.297797
92.619930 -2.866820 -0.039883
90.309163 -3.516964 0.717173
89.885461 -3.186136 0.903320
91.015236 -2.704836 0.794149
91.189971 -2.486220 1.065513
94.672938 -1.384072 0.954412
96.626616 -1.442784 0.911522
97.421434 -1.481004 0.661425
100.513622 -1.494040 0.169759
101.818037 -2.561032 0.108424
104.288231 -3.075264 -0.021392
106.795508 -2.832800 -0.061267
111.046838 -3.523924 -0.332404
113.492040 -4.348444 -0.344290
116.406227 -6.804072 0.330515
120.878897 -8.139340 0.313331
120.794964 -9.261484 0.600738
120.436063 -11.634604 1.040510
118.345414 -11.636988 0.960600
116.518745 -11.435088 0.920057
114.511081 -11.832660 1.134010
110.193312 -10.258228 1.302093
104.081161 -8.241320 1.469898
102.784793 -6.934988 1.177193
104.395613 -6.679396 0.858069
106.206553 -7.256596 0.559152
106.414500 -6.858984 0.473786
110.200525 -7.227544 0.155519
111.317408 -7.162672 -0.179763
112.200309 -6.617200 -0.511510
111.337408 -6.555064 -0.314875
109.875426 -5.443832 -0.486211
104.687182 -3.029256 -0.241960
103.348041 -2.942748 -0.174309
101.711624 -2.987260 0.048712
102.107306 -1.993128 -0.242415
101.374267 -1.883768 -0.076930
100.839957 -2.184384 0.066216
100.045719 -2.268044 0.089401
101.293990 -2.612068 -0.063587
101.860596 -1.323092 -0.126993
102.083484 -5.418752 -1.174651
100.835303 -11.515680 -2.219087
105.249042 -2.153112 -0.521008
88.480978 7.181892 -0.919042
92.034059 -9.738232 -0.134581
49.233950 -5.294660 3.190130
48.167224 -12.616248 4.706977
40.290630 -12.635992 6.200326
57.389707 -9.055952 3.704217
54.229292 -3.060824 4.755751
39.914263 -9.388208 2.975997
37.902614 -16.992072 5.521457
40.272254 -2.567072 0.364019
40.856437 -9.259104 2.522631
40.067954 0.802816 1.323107
33.587749 -10.571752 3.243989
