# r2  r3  r4  r5  r6
0.656791 3.536349 -0.607844 0.230375 0.449394
-0.716847 3.339599 -0.743468 -0.022583 0.359751
-2.233959 3.450655 -0.743477 -0.073717 0.799946
-3.229094 4.929997 -0.163925 0.578474 1.258813
-2.801163 7.240751 0.523362 1.337250 1.004158
-1.805808 8.477633 0.342779 1.306084 -0.165557
-1.569941 7.030308 -0.028177 0.873283 -1.423719
-1.453539 4.166031 0.222109 0.908349 -1.781959
-0.683414 2.384584 0.476670 1.352824 -1.478126
0.169851 1.450848 0.344028 1.921793 -1.437203
0.789191 -0.599336 0.337999 2.742845 -1.448258
1.743082 -3.167498 0.626939 3.598554 -0.425243
3.047832 -2.809057 0.617949 3.979013 1.514031
3.837276 1.284833 0.121976 3.618791 2.583830
3.085537 4.992586 -0.975784 2.296367 2.022980
-0.268851 6.302869 -2.357391 0.583625 1.077921
-5.366273 7.044134 -2.474434 -0.143454 0.296124
-8.695148 6.967272 -0.683713 0.528313 -0.660253
-7.935821 5.200966 1.328368 1.707798 -1.319541
-4.238074 3.330242 2.198132 2.519500 -1.345883
0.062143 1.928952 2.040677 2.634415 -1.149051
3.601883 0.325281 1.518185 2.308916 -0.612278
5.974881 0.044463 0.817932 2.101721 0.435708
6.417830 1.994845 -0.501305 1.865687 1.012456
3.808182 3.616827 -2.055974 0.981356 0.611487
-0.672343 3.477609 -2.150822 -0.023336 0.114641
-3.448853 2.865600 -0.475764 -0.002224 0.208024
-2.594246 3.161054 1.182955 1.159967 0.734855
0.022094 5.034464 1.179119 2.551876 0.922032
1.052741 6.989267 -0.241023 3.018134 -0.062312
-0.705644 5.783546 -1.332381 2.245666 -1.666444
-2.927309 1.734697 -0.642205 1.416536 -2.094944
-2.602812 -0.946068 0.925514 1.396610 -0.989317
-0.007601 -0.678203 1.435781 1.486931 0.255155
2.284464 0.175824 0.818372 0.963205 0.984805
3.477422 0.593045 0.528238 0.124697 2.137021
4.695686 3.257381 0.646254 -0.424995 4.141084
5.501718 9.951333 -0.021694 -0.249157 5.570362
4.552006 17.390335 -0.770498 0.639825 5.144423
3.847878 21.521855 0.379968 1.543679 3.982250
6.293884 24.286365 1.848486 1.632542 3.680516
9.224238 28.700739 0.672142 0.739668 3.487011
7.925643 32.647657 -1.931165 -0.354635 2.343941
2.643015 33.975353 -3.031019 -0.403912 0.906938
-2.550371 33.623360 -1.940823 0.951297 -0.004496
-4.457201 32.841987 -0.016245 2.543510 -0.312088
-3.517003 32.701500 0.711175 3.373642 -0.409672
-2.889256 33.402848 -0.217599 3.674626 -1.217818
-4.585256 32.564760 -1.421778 3.584208 -3.409853
-7.783192 26.855052 -1.594017 3.016911 -5.894894
-9.673987 17.540789 -0.066019 2.650756 -6.453373
-7.436852 10.381658 2.263150 2.901861 -4.890541
-1.933147 7.131197 2.872836 2.760542 -3.170606
2.224394 4.925511 1.090657 1.539061 -2.065231
2.439600 3.393341 -0.664512 0.428719 -1.022170
0.756028 3.353487 -0.826055 0.381837 -0.234678
-0.404909 3.459698 -0.388738 0.794441 0.147557
-1.125056 3.443014 -0.435672 1.100451 0.721061
-2.303559 5.053644 -0.700317 1.375494 1.344175
-3.399342 7.819811 -0.252787 1.885378 0.947303
-2.935382 8.487095 0.692014 2.374609 -0.419434
-1.155730 6.565371 0.947295 2.268425 -1.422353
0.420072 4.447801 0.625765 1.723397 -1.707692
1.519436 2.275058 0.538267 1.351649 -1.667415
2.726145 -0.221569 0.679086 1.267084 -0.900213
4.109867 -0.639140 0.650690 1.070580 0.629897
4.949459 2.115521 0.121473 0.423038 1.561003
4.368821 5.136762 -0.690194 -0.254703 0.901911
2.361109 5.289345 -1.287160 -0.467808 -0.541752
-0.528751 2.981155 -1.573590 -0.811347 -1.291007
-3.459419 0.905090 -1.256452 -1.536702 -0.992860
-4.892584 0.314489 -0.081091 -1.275283 -0.372185
-3.710504 0.459720 1.194887 0.411812 0.031943
-0.824477 0.654870 1.550931 1.804405 0.282416
1.783162 0.894517 0.989087 1.798816 0.607923
2.835337 1.783456 0.057055 1.233904 1.055342
2.063337 3.947832 -0.803579 1.109252 1.019298
0.000000 5.345689 -1.180155 1.206722 0.000000
0.000000 -1.362379 1.156234 -3.091992 -0.000000
1.437144 -0.724716 0.014422 -3.333027 0.536813
0.157431 0.248316 -1.020657 -3.261413 0.692985
-1.382528 0.605050 -0.392986 -2.479314 0.869175
-1.471295 1.427117 0.215161 -1.748338 1.458026
-0.925291 3.944268 0.249459 -1.446662 1.854720
-0.891613 6.845611 -0.290798 -1.709232 1.229203
-2.255703 7.506620 -1.026510 -2.203668 -0.084860
-4.126410 5.817168 -0.622763 -1.888887 -0.838024
-4.020879 4.327844 0.741139 -0.580102 -0.684090
-1.904568 4.063127 1.117559 0.344949 -0.376974
-0.379020 3.888925 0.370160 0.433803 -0.318183
0.084199 3.252594 0.327650 0.926442 -0.164297
1.780716 2.916661 1.434256 2.141788 0.399805
5.093248 4.184548 1.584573 2.590318 0.979645
6.673711 6.442681 -0.158356 1.286283 0.609326
4.455520 6.373481 -1.901550 -0.799398 -0.454287
-0.140095 4.107994 -2.621291 -2.356172 -0.576023
-5.462383 3.516630 -2.615396 -2.938409 0.356463
-9.548954 5.111185 -1.270157 -2.202812 0.995016
-9.900065 6.795250 0.900554 -0.303688 0.905617
-6.620301 7.979567 2.189765 1.682628 0.304479
-1.942565 7.861133 2.453597 2.811870 -0.625551
2.944471 5.843537 2.443684 2.801925 -1.078194
7.019464 4.327583 1.402301 1.805326 -0.609766
7.461409 4.669491 -1.090300 0.440879 -0.247683
3.252447 4.395404 -2.839768 -0.459725 -0.353660
-1.887270 3.106216 -1.970759 -0.430269 0.092541
-3.526544 3.293338 0.368972 0.434595 1.325681
-1.090906 6.118385 1.808212 1.726846 2.389473
1.892275 10.656528 0.850703 2.792646 2.053031
1.250700 13.326103 -1.498126 2.860335 -0.134233
-2.896144 10.474588 -2.250232 2.003626 -2.468865
-5.746032 4.855963 -0.368284 1.406504 -2.630422
-4.262980 2.358091 1.634842 1.677584 -1.107717
-0.495161 3.254549 1.883052 2.183976 -0.113785
2.875150 3.644278 1.623565 2.245732 -0.113428
6.769854 2.440260 2.489701 1.594687 0.288389
12.532449 2.435154 2.980570 -0.336045 1.816302
16.546058 5.877187 0.572660 -3.712407 3.462720
14.346369 11.242022 -2.445191 -6.758675 3.952311
9.865735 15.547481 -1.358147 -7.449112 3.450194
10.102797 18.593103 1.300298 -7.005531 2.825201
12.261079 21.063915 0.259539 -7.762131 2.238361
9.817449 22.457010 -2.585182 -9.018520 1.924182
3.434317 23.936401 -3.435522 -8.798191 2.255203
-2.349916 27.047742 -2.161048 -6.894257 2.558268
-4.541084 30.381186 -0.038251 -4.594314 2.029018
-3.561680 32.378770 0.689279 -3.342837 0.852487
-3.876797 33.130527 -1.329956 -3.607985 -0.801279
-9.195553 31.613024 -3.800832 -4.287150 -3.027531
-16.755594 26.154441 -3.210392 -3.587161 -4.853524
-19.652189 18.951834 0.508662 -1.258353 -4.886943
-15.214283 14.444545 3.554250 0.966010 -3.762367
-7.752768 11.989702 3.564919 1.855546 -3.194122
-2.184022 8.300686 1.996299 1.749598 -2.848710
0.280093 5.043495 0.530859 1.302637 -1.588595
0.426219 4.698301 -0.277049 1.044872 -0.107378
-0.084735 5.723892 -0.123400 1.409816 0.737015
0.078594 6.774655 0.201159 1.986508 1.290826
0.045460 8.761684 -0.380048 1.957227 1.733371
-1.545104 11.750074 -1.100555 1.621389 1.324530
-3.410594 13.088325 -0.574807 1.821044 -0.137974
-3.491996 11.413768 0.407657 2.282264 -1.501709
-2.293159 8.711626 0.694287 2.391161 -2.022543
-0.714124 6.203304 0.981591 2.448473 -1.984181
1.878990 3.826278 1.632931 2.504174 -1.475656
5.189433 2.663986 1.485955 1.816334 -0.581927
6.771147 3.133444 -0.052387 0.229245 0.042455
4.877177 4.108922 -1.728839 -0.969114 -0.082345
0.840919 4.211062 -2.117938 -0.712010 -0.921451
-2.696018 2.010167 -1.349043 -0.170776 -1.705645
-4.254753 -1.445464 -0.206410 -0.601261 -1.176917
-3.638295 -2.179319 0.772803 -0.904640 0.519931
-1.615277 0.579953 1.155023 -0.205724 1.569003
0.556539 3.177359 1.009263 0.542880 1.246380
2.422721 3.615741 0.908805 0.721513 0.673824
3.944995 3.657837 0.477947 0.488606 0.743116
3.493320 5.186794 -1.076171 -0.090480 0.778686
0.000000 6.373258 -2.163533 -0.466632 0.000000
0.000000 -8.121767 1.468223 -2.957022 -0.000000
2.082078 -7.910803 0.343733 -3.139662 0.691890
1.411808 -6.707571 -0.752198 -3.076845 1.423498
0.406090 -4.606922 -0.068404 -2.359960 1.858784
1.093754 -2.292402 0.607007 -1.812850 1.950055
1.907344 0.109544 0.007701 -2.244561 1.611771
0.603900 1.561059 -1.305059 -3.274223 0.862194
-2.590257 1.355997 -1.636952 -3.512867 0.363231
-4.594226 1.194107 -0.205596 -2.390592 0.594983
-3.431215 2.575668 1.200523 -1.089617 0.799295
-0.927582 3.642551 1.096888 -0.805367 0.377702
0.536033 3.074517 0.416348 -1.193758 0.128512
1.239244 2.856682 0.466577 -1.211453 0.578140
2.879715 4.391825 1.168303 -0.615640 0.940166
5.039546 6.328578 0.680594 -0.357108 0.367581
4.436732 6.450572 -1.326457 -0.959134 -0.986462
0.722846 3.698400 -2.029280 -1.355235 -2.001129
-2.421044 -0.057662 -1.100772 -1.269075 -1.566325
-4.096698 -1.658379 -0.721782 -1.746880 0.128831
-5.326307 0.024710 -0.389852 -2.500699 1.874757
-5.222839 3.782889 0.491256 -2.603734 2.681093
-3.816149 7.873068 0.783891 -2.065952 2.156578
-2.150844 10.140357 1.019088 -1.055628 0.463982
0.864445 8.920057 2.080043 -0.191331 -1.323828
5.056943 5.605289 1.693219 -0.698857 -1.975391
5.805731 2.882524 -1.118404 -2.131447 -1.488397
1.635313 1.337262 -2.594096 -2.463167 -0.383582
-2.031590 1.365485 -0.725974 -1.332315 1.147125
-0.726171 3.807254 1.921902 -0.163166 2.622956
4.023842 8.386203 2.402251 0.067808 3.178619
6.342571 13.318937 -0.493513 -0.821546 2.005936
1.469763 14.808011 -4.140272 -2.153697 -0.656260
-7.082139 10.703715 -3.660732 -2.394296 -2.624989
-10.378685 5.470148 0.484730 -1.147066 -2.099637
-6.458321 4.448375 2.872744 0.193233 -0.396514
-1.356963 6.456818 1.934041 0.745793 0.125192
1.338515 7.250570 1.104964 0.980671 -0.820471
4.746437 5.540936 2.637857 1.135210 -2.052612
11.771069 2.104518 4.022656 -0.036226 -2.740475
18.042947 -2.268904 1.639447 -3.735849 -2.229744
17.199650 -4.919873 -2.194284 -7.938654 -0.181985
12.472567 -2.707023 -1.782038 -9.087894 2.013862
11.745345 2.062046 0.821993 -7.966499 2.369762
13.392324 4.013187 0.308738 -7.860352 1.490172
11.963249 3.402353 -1.597864 -8.699399 1.698344
7.955127 5.010494 -2.251116 -9.026648 3.382467
3.382441 10.634800 -2.280836 -8.742662 4.756145
-0.466288 17.645451 -1.408466 -7.580969 4.339275
-2.363019 22.403432 -0.687641 -6.025908 2.205328
-5.053429 22.872006 -2.401168 -5.736252 -0.370575
-12.302121 19.902554 -4.613942 -6.199129 -1.941093
-20.738269 16.362690 -3.163809 -5.034467 -2.019972
-22.736960 14.491253 1.201633 -2.473275 -1.340986
-17.483140 14.274478 3.490996 -0.871564 -1.032535
-11.045135 13.681263 2.801582 -0.161888 -1.506394
-6.202315 11.167893 2.258813 0.990855 -1.945351
-1.831342 8.264022 2.007105 1.752947 -1.437422
1.257269 7.197543 1.009427 1.277933 -0.311900
2.499351 7.968983 0.375688 0.522132 0.575853
3.120379 9.206895 0.242015 -0.046160 0.937531
2.922485 10.291079 -0.625480 -0.946251 1.114802
0.286899 11.886271 -1.961779 -1.923156 1.113627
-3.794583 13.525411 -1.818319 -1.790925 0.503975
-5.903471 13.641435 -0.265540 -0.501964 -0.547404
-5.184726 12.268972 0.837271 0.676846 -1.448961
-2.998221 10.266346 1.359092 1.104113 -2.081233
0.209979 7.561270 1.845266 0.755528 -2.467306
3.679921 4.400176 1.462933 -0.403966 -2.361017
5.184843 1.676132 -0.051155 -1.788698 -1.607795
3.386903 0.811120 -1.721394 -2.318655 -0.542190
-1.116280 1.960505 -2.655066 -1.632375 -0.275095
-5.803280 1.670134 -1.714330 -0.386818 -0.999517
-6.559734 -1.269107 1.077343 0.629999 -0.949538
-2.404018 -2.301679 2.670334 0.795496 0.486652
1.999844 0.240447 1.455516 -0.011299 1.498183
3.253380 2.778466 0.052207 -0.763909 1.219447
3.511529 3.579775 0.452718 -0.608377 0.528380
4.965887 3.482581 0.706585 -0.603764 0.093841
4.653943 3.191805 -1.319887 -1.854542 -0.049050
0.000000 3.029747 -2.938301 -2.794608 0.000000
0.000000 -10.453331 2.116893 0.812867 -0.000000
3.536845 -10.645816 1.202901 0.545790 0.452457
4.587528 -9.901372 -0.006621 -0.060596 1.224478
4.337728 -7.622198 -0.096557 -0.678782 1.642725
4.239580 -5.399337 -0.116803 -1.352570 1.352683
3.351944 -4.376065 -0.875491 -2.188689 0.745656
0.821046 -4.599135 -1.542546 -2.663643 0.528592
-1.869808 -4.531434 -0.935039 -2.188778 1.047651
-2.333976 -2.569714 0.418450 -1.390958 1.647851
-0.997294 0.233704 0.713860 -1.307798 1.353579
0.026118 1.179912 0.352949 -1.565258 0.390204
0.895012 0.070818 0.622876 -1.617165 0.014440
2.521224 -0.399310 0.965450 -1.825223 0.642602
4.286670 1.470978 0.686803 -2.062721 1.201835
4.527997 3.820044 -0.611242 -1.916678 0.646107
1.612683 4.030164 -2.183748 -1.326519 -0.620574
-2.690243 2.180235 -1.777464 -0.275665 -1.591212
-4.472619 -0.543724 -0.058670 0.389687 -1.835312
-3.654137 -3.238107 0.704636 -0.261083 -1.134294
-2.082717 -4.048902 0.919134 -1.714117 0.300987
-0.132008 -2.368361 0.936594 -3.277609 1.549731
0.834935 0.612641 -0.141109 -4.657082 1.951645
-0.500859 3.687435 -0.952326 -4.889543 1.217130
-1.329009 4.751939 0.417034 -3.638807 -0.536603
1.014041 2.025123 1.574841 -2.567733 -2.028899
2.989577 -2.322516 0.110666 -2.702556 -1.752546
1.796588 -4.146158 -0.956449 -2.778383 0.061529
1.106427 -2.201040 0.569684 -2.263302 1.798350
4.230469 1.521177 2.413016 -2.294982 2.351390
8.843071 4.870566 1.707653 -3.626800 1.647988
8.504111 6.251205 -2.433739 -5.899050 0.135456
-0.534525 4.544984 -6.103389 -7.331761 -1.120167
-11.377458 1.481842 -3.816618 -5.945590 -0.886524
-13.166608 0.859470 1.929521 -2.844778 0.499058
-6.518261 3.265360 3.887529 -1.058566 1.363725
-0.952093 5.873792 1.406129 -1.157219 0.877609
-0.482530 6.788892 -0.482679 -1.326650 -0.485930
-0.656933 6.039080 0.653914 -0.579056 -2.367669
2.760585 2.314396 2.584295 0.293741 -4.590050
8.258891 -6.027403 2.577620 0.226568 -5.397583
12.007976 -14.006988 1.213893 -0.606788 -2.842083
13.823220 -13.510402 0.809925 -1.217386 0.937375
15.515351 -7.626792 0.756736 -1.612177 1.786024
16.229037 -6.132265 -0.096814 -2.501478 0.317356
15.454146 -8.795132 -0.539142 -3.862185 0.187686
14.160921 -9.306574 -0.871788 -5.647318 2.110788
11.217490 -5.525174 -2.158912 -7.580342 4.473225
5.893146 2.051439 -2.983578 -8.036428 5.588857
-0.174880 10.007943 -3.094750 -6.451689 4.193504
-6.835924 12.726850 -3.704574 -4.487877 1.375845
-14.553123 10.624114 -3.804041 -3.057230 -0.053420
-20.325424 9.626892 -1.615495 -1.716214 0.362198
-20.187207 11.177250 1.664045 -0.920753 0.667023
-15.265687 12.067567 2.824771 -1.292117 0.235907
-10.446657 11.897762 1.956059 -1.499583 -0.178114
-6.899680 11.794278 1.840243 -0.439449 -0.625083
-2.750331 10.777270 2.207759 0.462536 -1.255011
1.174881 8.627641 1.575726 -0.107848 -1.479534
3.311155 6.955903 0.606368 -1.537577 -1.160576
3.875348 6.050943 0.037852 -2.795070 -0.789745
3.426853 5.083205 -0.587082 -3.686856 -0.306367
1.189317 4.815079 -1.690866 -4.446135 0.607897
-2.711682 6.651892 -1.979249 -4.436005 1.390039
-5.624708 9.440854 -0.835411 -3.236570 1.080632
-6.098776 10.695805 0.236739 -1.979094 -0.280133
-5.210006 9.487028 0.606848 -1.720686 -1.930873
-3.563915 5.993671 1.096696 -2.113024 -3.141030
-0.979376 1.186513 1.449104 -2.440571 -3.274015
1.631000 -2.952194 1.068821 -2.409550 -2.069953
2.513020 -4.054959 -0.405144 -2.231578 -0.172981
-0.573883 -1.999761 -2.686469 -2.162302 0.937670
-6.409734 -0.105610 -2.549595 -1.375823 0.776520
-7.963769 0.073495 1.268816 0.516468 0.432643
-2.490246 0.299897 3.567133 1.530973 0.433578
3.212435 0.850212 1.776915 0.555542 0.391812
4.531591 1.261981 -0.115444 -0.595831 0.302337
4.250445 2.106631 0.073940 -0.731159 -0.089408
4.814698 1.752794 0.235756 -1.032003 -1.022008
3.986239 -1.194027 -1.272804 -2.262377 -1.290539
0.000000 -3.223586 -2.424548 -3.050121 -0.000000
0.000000 -5.657696 2.358476 3.558687 -0.000000
4.158124 -6.565927 1.631991 3.125872 -0.522695
6.117727 -7.697681 0.378767 1.952644 -0.372089
6.080520 -7.672296 -0.321338 0.524232 -0.053036
5.042719 -7.453708 -0.751227 -0.582934 -0.002416
3.179748 -7.734580 -1.077604 -0.965679 0.070748
1.214405 -7.973632 -0.779537 -0.617132 0.553531
0.379578 -6.977419 -0.045828 -0.343003 1.270645
0.674296 -4.706822 0.197564 -0.868095 1.560408
0.579225 -2.662692 -0.347267 -1.572554 1.162337
-0.271023 -1.845081 -0.312303 -1.336150 0.473367
0.220119 -2.254566 0.908786 -0.548969 0.065309
3.078688 -2.925192 1.796164 -0.426944 0.374288
6.192228 -1.996018 1.085585 -1.029322 1.008299
6.355873 0.092346 -1.039071 -1.566488 1.005755
2.280135 1.370903 -2.821747 -1.393031 0.263617
-3.239741 1.451397 -2.406877 -0.721076 -0.879368
-6.371696 -0.461763 -0.743742 -0.562140 -2.092618
-6.458522 -4.412712 0.569473 -1.063858 -2.352801
-4.425106 -7.247084 1.468316 -1.523148 -1.348036
-1.049839 -7.691115 1.797379 -1.844436 -0.146188
1.712700 -7.089097 0.737423 -2.454027 0.772287
1.440403 -5.125405 -0.926734 -3.079751 1.284473
-0.614556 -2.385852 -0.762144 -2.796637 0.578697
-0.526596 -2.631133 0.809193 -1.758375 -1.071243
1.606040 -6.377000 1.038255 -1.269054 -1.592319
3.024859 -8.673346 0.431363 -1.702929 -0.334505
3.968703 -7.166648 0.698862 -2.574938 0.900072
5.930436 -4.685333 1.216513 -3.591046 0.811517
7.650983 -3.963679 0.147948 -4.548986 -0.149209
4.951832 -5.679343 -3.067322 -4.987162 -0.752998
-3.575212 -8.077785 -4.922382 -4.095436 0.136922
-10.933256 -7.150975 -1.769755 -1.750290 2.150199
-9.494683 -2.178868 2.918519 0.341414 3.196638
-2.430561 2.342377 3.415589 0.496860 2.355935
1.477855 3.592932 0.365214 -0.713573 0.989914
-0.242843 3.630490 -1.672433 -1.380079 0.217437
-3.197514 4.430451 -1.057665 -0.669247 -0.743399
-3.503020 3.520563 0.769702 0.959779 -2.712596
0.117358 -2.175029 2.904186 3.111591 -4.159640
7.590350 -8.880360 4.391097 4.691144 -3.046436
15.628102 -9.769866 3.195844 3.749839 -0.922039
18.752979 -7.378032 -0.111411 0.769411 -1.027947
16.554513 -9.335129 -1.611717 -1.597702 -2.669241
14.349639 -14.924983 -0.424620 -2.873441 -2.835672
14.637311 -19.034673 0.483107 -4.245742 -0.790981
15.068308 -19.094773 -0.216284 -5.719100 2.635569
12.918079 -12.980059 -2.053466 -6.609342 5.802438
6.429234 -2.890162 -4.412476 -6.358862 6.301060
-3.582508 3.911535 -5.298460 -4.741614 4.221157
-12.905980 5.585774 -3.813480 -2.832168 2.356653
-18.152451 6.829396 -1.440769 -2.050545 1.703299
-18.670839 8.702429 0.912586 -2.240596 0.985771
-15.086026 8.671481 2.502093 -2.356474 0.230912
-10.056924 8.273167 2.309845 -2.117279 0.195684
-6.439455 9.467115 1.358757 -1.841769 -0.071927
-4.246040 9.446149 0.915924 -1.748805 -1.278344
-2.544683 6.594405 0.791948 -1.762918 -2.251208
-1.092351 3.267646 0.625854 -1.741263 -2.182334
-0.036352 1.152129 0.470733 -1.491912 -1.570808
0.813510 -0.306526 0.353221 -1.031650 -0.842932
1.054943 -1.267733 -0.194106 -0.919535 0.322893
-0.137986 0.239125 -0.961497 -1.201490 1.706358
-2.372094 4.281963 -1.191470 -1.171786 1.871145
-4.614947 7.028942 -1.062476 -1.008989 0.233139
-6.530115 5.686278 -0.825813 -1.445079 -1.903965
-7.236737 1.524287 0.263185 -1.787763 -3.016684
-5.154053 -2.843925 1.829731 -1.178353 -2.765306
-0.672373 -5.844497 2.472170 -0.264613 -1.544250
3.145414 -6.588829 0.970369 -0.149794 0.038749
1.978873 -5.332905 -2.162163 -0.904225 1.334858
-3.605680 -2.861453 -2.769038 -1.065278 2.106114
-6.069354 0.565775 0.574959 0.127029 2.010823
-2.191422 2.912370 2.757454 1.104178 0.826740
2.465617 2.243920 1.647723 0.878027 -0.380179
4.134458 0.822127 0.179603 0.175967 -0.648016
3.676216 0.894456 -0.562162 -0.503672 -0.894171
2.277346 -0.219968 -0.797497 -0.863980 -1.827543
0.875071 -4.350488 -0.564774 -0.646523 -1.885858
0.000000 -6.991574 -0.358255 -0.396970 -0.000000
0.000000 1.150843 1.357163 2.790193 0.000000
2.436234 -0.507312 0.994729 2.547037 -1.503062
3.722680 -3.634687 0.303097 1.904689 -1.910350
3.854022 -5.875911 -0.108960 1.259389 -1.485731
3.490121 -7.121817 -0.262777 0.995505 -0.856427
2.862645 -7.606422 -0.345207 1.086837 -0.203208
2.317984 -7.231949 -0.162421 1.187446 0.313727
2.205181 -6.510072 0.026945 0.669093 0.530285
2.130580 -6.090397 -0.178121 -0.426958 0.686587
1.255821 -5.440855 -0.721190 -1.014026 1.086228
-0.285442 -3.616601 -0.665910 -0.348892 1.347846
-0.400554 -1.754490 0.734177 1.047234 0.967995
2.799365 -1.313472 2.358187 2.042188 0.400616
7.468643 -1.348783 1.950611 1.721581 0.123297
8.807477 -1.357058 -0.812316 0.207114 -0.043392
4.250719 -1.319252 -3.542212 -1.205705 -0.211519
-3.531174 -0.943996 -3.885123 -1.543015 -0.835547
-9.523281 -2.413942 -1.930761 -1.077806 -1.953987
-10.744221 -6.348493 0.632412 -0.419417 -2.183351
-7.849052 -8.990158 2.073267 0.124487 -1.032376
-3.425010 -8.762300 2.289550 0.845840 0.193840
0.686484 -7.665645 1.710822 1.773168 0.810653
2.671055 -6.215465 0.162179 1.928484 1.054226
1.604771 -4.078376 -1.032357 1.149051 0.532928
-0.071149 -3.744589 -0.422559 0.692472 -0.950725
0.304894 -6.863990 0.703384 0.837938 -1.924251
2.075509 -10.033924 0.918979 0.564973 -1.370932
3.614137 -10.570262 0.662505 -0.361468 -0.334807
4.793398 -9.902431 0.561598 -1.038072 0.149094
5.413929 -9.695756 -0.135755 -0.736457 0.290994
3.404465 -10.163061 -1.992689 0.514181 0.878780
-1.680243 -9.547355 -2.712095 2.097535 2.453505
-5.200552 -5.022366 -0.476507 3.070574 4.046687
-3.423206 1.769162 1.983653 2.920847 3.719585
0.697999 5.288337 1.752293 2.105771 1.636811
2.351090 4.195086 -0.093818 1.304666 0.134003
0.822672 2.999080 -1.239885 0.888902 0.281991
-1.698766 4.636633 -1.233291 0.961133 0.454747
-3.339605 6.023432 -0.271332 1.479260 -0.769038
-1.690969 3.896547 2.174190 2.671520 -2.424815
5.242418 0.066270 4.504713 3.781974 -3.264781
13.371845 -3.137158 2.941156 2.583203 -3.844633
14.866312 -7.315347 -1.423214 -0.551341 -4.773132
10.065415 -13.619537 -2.673545 -2.230781 -5.175862
7.148630 -20.060508 -0.019723 -1.698914 -4.211030
9.941150 -24.561495 2.606984 -0.676339 -1.931199
16.095036 -25.594898 3.281665 -0.245539 1.284815
20.651047 -21.542106 0.791550 -1.499940 4.356646
17.270257 -13.715265 -4.247554 -4.067562 5.637678
5.398406 -6.627282 -7.028734 -5.570920 4.797008
-7.588168 -2.892932 -5.612024 -5.567598 3.358044
-16.059458 -0.750682 -2.945863 -5.324797 2.533317
-19.251241 1.492860 -0.164643 -4.553048 2.030859
-16.745906 3.185475 2.587714 -2.703626 1.526572
-10.809330 4.522495 2.900369 -1.264744 1.118445
-6.909063 5.908347 0.908136 -1.246694 0.434174
-6.523813 5.747342 -0.225571 -1.313897 -0.564526
-6.527934 3.909460 0.369416 -0.281913 -1.021154
-4.877948 2.416937 1.160766 1.310142 -0.711754
-2.421413 2.115496 1.205697 2.537396 -0.226191
-0.295077 2.202102 0.962194 3.307187 0.036510
1.465938 1.937419 0.807247 3.701889 0.430665
2.427217 2.741691 0.000755 3.241537 1.162707
0.856682 5.668703 -1.637569 2.103837 1.142560
-3.680523 7.575582 -2.726512 1.151517 -0.463135
-8.617234 5.147838 -1.950506 0.714107 -2.327266
-10.254069 0.635081 0.405731 0.905157 -2.746735
-7.208918 -2.426985 2.503643 1.555802 -2.021458
-1.457800 -3.926415 3.043060 2.019769 -1.124854
3.398346 -4.698743 1.512132 1.900024 -0.256572
3.619954 -4.891386 -1.267696 1.326940 0.856623
-0.146482 -3.181997 -2.034101 0.817891 2.228431
-2.407615 1.376070 -0.068889 0.808762 2.636247
-0.853851 5.108285 1.341258 1.237920 1.182490
1.722850 4.588814 1.124767 1.538589 -0.727709
3.149617 1.954719 0.237171 0.936412 -1.514989
2.262077 0.123506 -1.157498 -0.265894 -1.512972
-0.620387 -1.391408 -1.434089 -0.324733 -1.497060
-1.989732 -3.554953 0.248208 1.232002 -1.123998
0.000000 -4.780157 1.445019 2.266023 -0.000000
0.000000 3.825011 -0.364930 -0.161466 0.000000
-0.531320 2.221389 -0.107187 0.153915 -1.480221
-0.287009 -0.911848 0.331647 0.788701 -1.882857
0.646981 -3.119124 0.582097 1.376549 -1.413812
1.832405 -4.075970 0.560956 1.796623 -0.833711
2.607311 -4.409342 0.170939 1.811309 -0.458416
2.457425 -4.485203 -0.308343 1.339124 -0.349346
1.728582 -5.002302 -0.302319 0.751523 -0.353608
1.651984 -6.053790 0.238235 0.468186 0.107472
2.282938 -6.010437 0.222044 0.437053 1.329965
2.096680 -3.155432 -0.391859 0.696494 2.472148
1.561093 1.170820 0.123539 1.588388 2.309479
3.335397 3.824528 1.639655 2.600459 0.818603
6.847392 3.444288 1.529310 2.510498 -1.004326
7.772727 0.343046 -0.792269 1.137264 -2.043650
3.417932 -3.040043 -3.496195 -0.554258 -1.649239
-4.958635 -3.836065 -4.565556 -1.238289 -0.743108
-12.469491 -3.606175 -2.535995 -0.048290 -0.540721
-13.680899 -4.713414 1.309049 2.069699 -0.470165
-8.610633 -5.647049 3.349967 3.241047 0.348761
-2.236767 -4.327025 2.865568 3.495677 1.378422
2.205513 -1.518123 1.576331 3.958898 1.569284
3.685747 0.464229 -0.184394 4.090633 0.820662
1.603411 0.827633 -1.788076 3.213335 -0.237784
-2.001287 -0.142961 -1.499543 2.706620 -1.242439
-3.227675 -2.545576 0.308787 3.523794 -1.798421
-1.236785 -5.193542 1.471414 4.409648 -1.513965
1.868679 -6.582255 1.605169 4.517691 -0.674464
5.080246 -6.637413 1.655494 4.418201 0.187620
7.967680 -5.904197 1.034935 4.402672 0.849687
8.225361 -5.041841 -0.905344 4.129356 1.528712
4.939047 -3.407132 -2.075458 3.362239 2.602901
1.563068 0.747148 -1.094745 2.101566 3.470679
0.702320 5.982798 0.055527 0.868375 2.880280
